instance,gs,nc,ne,ps,xi
C1_10_7.txt,10.0,0.8,0.4,5.0,0.2
RC1_2_10.txt,10.0,0.1,0.2,15.0,0.8
RC1_4_1.txt,10.0,0.6,0.8,5.0,0.2
R1_6_3.txt,10.0,0.6,0.8,5.0,0.1
RC2_10_9.txt,10.0,0.4,0.4,5.0,0.8
RC2_8_5.txt,10.0,0.4,0.4,5.0,0.8
R2_2_9.txt,10.0,0.4,0.8,35.0,0.6
C1_10_9.txt,10.0,0.8,0.4,5.0,0.2
RC1_6_7.txt,10.0,0.4,0.2,5.0,0.8
R2_10_2.txt,10.0,0.6,0.8,5.0,0.6
RC1_8_7.txt,10.0,0.1,0.1,5.0,0.4
RC2_10_8.txt,10.0,0.2,0.6,5.0,0.8
RC1_6_1.txt,10.0,0.8,0.8,5.0,0.2
RC1_8_8.txt,10.0,0.2,0.6,5.0,0.6
C2_10_10.txt,10.0,0.8,0.4,5.0,0.6
RC2_10_4.txt,10.0,0.1,0.8,5.0,0.4
RC1_2_4.txt,10.0,0.2,0.6,15.0,0.6
C2_4_1.txt,20.0,0.8,0.4,15.0,0.2
RC1_2_2.txt,40.0,0.8,0.4,5.0,0.8
R2_8_6.txt,10.0,0.1,0.2,5.0,0.4
C1_8_5.txt,10.0,0.2,0.2,25.0,0.6
R2_2_8.txt,40.0,0.2,0.2,25.0,0.4
RC1_10_2.txt,10.0,0.8,0.6,5.0,0.6
R2_2_5.txt,10.0,0.2,0.2,25.0,0.2
R1_6_4.txt,20.0,0.8,0.6,5.0,0.4
R1_6_6.txt,10.0,0.6,0.8,5.0,0.4
R1_4_4.txt,10.0,0.4,0.8,5.0,0.6
RC2_6_10.txt,10.0,0.6,0.2,5.0,0.2
R2_8_5.txt,10.0,0.8,0.8,5.0,0.6
RC1_10_10.txt,10.0,0.6,0.6,5.0,0.6
R1_4_6.txt,10.0,0.1,0.8,5.0,0.8
RC1_4_9.txt,20.0,0.6,0.4,5.0,0.4
RC1_6_4.txt,10.0,0.2,0.4,5.0,0.4
RC2_2_5.txt,70.0,0.1,0.1,15.0,0.2
R2_10_6.txt,10.0,0.8,0.6,5.0,0.6
RC2_4_7.txt,10.0,0.1,0.4,25.0,0.6
RC1_4_4.txt,10.0,0.6,0.6,5.0,0.6
R2_6_8.txt,20.0,0.8,0.6,5.0,0.4
R1_2_3.txt,20.0,0.2,0.4,15.0,0.4
RC1_8_2.txt,20.0,0.2,0.8,5.0,0.1
RC1_6_9.txt,10.0,0.2,0.6,5.0,0.4
RC1_10_7.txt,10.0,0.8,0.6,5.0,0.6
C1_8_7.txt,20.0,0.4,0.4,5.0,0.2
R2_2_1.txt,20.0,0.2,0.4,15.0,0.4
R1_8_8.txt,10.0,0.2,0.6,5.0,0.4
C2_6_5.txt,20.0,0.4,0.1,5.0,0.2
C2_10_6.txt,10.0,0.8,0.6,5.0,0.2
R1_10_9.txt,10.0,0.1,0.4,5.0,0.6
C2_2_5.txt,40.0,0.2,0.2,25.0,0.4
RC2_2_8.txt,10.0,0.2,0.1,35.0,0.8
R1_8_4.txt,10.0,0.8,0.8,5.0,0.6
C1_8_8.txt,20.0,0.6,0.4,5.0,0.8
C1_2_4.txt,10.0,0.8,0.2,5.0,0.4
R2_6_9.txt,10.0,0.4,0.2,5.0,0.8
R1_6_8.txt,10.0,0.2,0.4,5.0,0.4
C2_6_7.txt,20.0,0.8,0.8,5.0,0.4
RC2_10_6.txt,10.0,0.4,0.4,5.0,0.8
R2_8_2.txt,10.0,0.2,0.6,5.0,0.6
RC2_6_5.txt,10.0,0.2,0.4,5.0,0.2
RC1_8_9.txt,10.0,0.8,0.8,5.0,0.6
C1_6_4.txt,20.0,0.4,0.8,5.0,0.4
R2_4_2.txt,10.0,0.2,0.6,5.0,0.4
R2_4_4.txt,10.0,0.2,0.6,15.0,0.6
RC2_2_1.txt,10.0,0.1,0.6,35.0,0.4
C2_4_8.txt,20.0,0.8,0.4,15.0,0.2
R1_10_5.txt,10.0,0.8,0.8,5.0,0.6
C2_10_2.txt,10.0,0.4,0.6,5.0,0.4
RC2_4_10.txt,20.0,0.6,0.6,15.0,0.4
C2_4_5.txt,10.0,0.6,0.4,15.0,0.8
R1_10_1.txt,10.0,0.1,0.1,5.0,0.4
C1_4_10.txt,10.0,0.1,0.2,15.0,0.1
R1_8_9.txt,10.0,0.4,0.4,5.0,0.2
RC2_4_8.txt,20.0,0.4,0.8,15.0,0.8
RC2_8_9.txt,10.0,0.4,0.4,5.0,0.6
C2_2_7.txt,10.0,0.4,0.4,25.0,0.4
R1_8_10.txt,20.0,0.4,0.4,5.0,0.4
C1_4_8.txt,10.0,0.6,0.1,45.0,0.8
R2_6_3.txt,10.0,0.8,0.6,5.0,0.2
C1_10_1.txt,20.0,0.4,0.8,15.0,0.1
R2_4_3.txt,10.0,0.6,0.2,5.0,0.2
RC2_10_7.txt,10.0,0.2,0.4,5.0,0.8
C2_6_4.txt,20.0,0.4,0.1,5.0,0.2
RC2_8_4.txt,10.0,0.2,0.6,5.0,0.4
C1_10_5.txt,10.0,0.4,0.4,15.0,0.1
C2_4_2.txt,10.0,0.2,0.4,15.0,0.4
RC2_8_1.txt,20.0,0.4,0.4,5.0,0.8
RC1_4_6.txt,10.0,0.6,0.2,5.0,0.8
C2_8_6.txt,10.0,0.6,0.6,5.0,0.2
RC1_4_8.txt,20.0,0.4,0.6,15.0,0.8
R2_2_2.txt,20.0,0.2,0.8,15.0,0.6
R1_4_1.txt,10.0,0.8,0.8,5.0,0.4
C2_8_3.txt,10.0,0.4,0.6,5.0,0.4
RC2_4_6.txt,20.0,0.6,0.4,5.0,0.4
RC2_2_4.txt,20.0,0.8,0.6,25.0,0.4
C2_4_10.txt,10.0,0.8,0.4,15.0,0.8
R2_6_7.txt,10.0,0.6,0.4,5.0,0.2
C2_8_4.txt,10.0,0.6,0.4,5.0,0.8
R2_10_8.txt,10.0,0.1,0.6,5.0,0.4
R1_4_10.txt,10.0,0.6,0.8,5.0,0.4
C1_6_8.txt,10.0,0.8,0.4,5.0,0.2
R1_2_7.txt,20.0,0.2,0.8,15.0,0.6
R2_4_10.txt,10.0,0.6,0.4,15.0,0.8
C1_2_7.txt,10.0,0.1,0.4,25.0,0.6
RC2_8_6.txt,20.0,0.4,0.8,5.0,0.8
C1_6_9.txt,10.0,0.1,0.4,25.0,0.6
R1_4_2.txt,10.0,0.4,0.8,5.0,0.6
R1_10_6.txt,10.0,0.6,0.8,5.0,0.6
R2_10_1.txt,10.0,0.6,0.4,5.0,0.8
C1_8_6.txt,20.0,0.4,0.4,5.0,0.2
R1_2_2.txt,40.0,0.8,0.8,5.0,0.4
RC2_6_2.txt,10.0,0.2,0.6,5.0,0.2
RC1_2_1.txt,10.0,0.6,0.1,5.0,0.6
RC1_8_6.txt,20.0,0.4,0.4,5.0,0.8
C2_4_7.txt,10.0,0.2,0.4,15.0,0.4
C2_8_9.txt,10.0,0.6,0.6,5.0,0.2
R2_8_9.txt,10.0,0.6,0.4,5.0,0.8
C2_6_2.txt,20.0,0.6,0.4,5.0,0.4
C2_6_9.txt,20.0,0.6,0.4,5.0,0.4
C1_2_2.txt,40.0,0.6,0.2,25.0,0.6
R2_6_2.txt,10.0,0.2,0.8,5.0,0.2
C1_6_1.txt,10.0,0.1,0.4,25.0,0.6
R1_2_6.txt,10.0,0.2,0.2,15.0,0.4
RC1_8_1.txt,10.0,0.8,0.8,5.0,0.6
C2_8_7.txt,10.0,0.8,0.6,5.0,0.2
C1_8_9.txt,10.0,0.4,0.4,5.0,0.4
RC2_8_7.txt,10.0,0.4,0.4,5.0,0.2
R2_10_4.txt,10.0,0.1,0.6,5.0,0.4
R1_2_4.txt,20.0,0.2,0.1,15.0,0.4
RC2_8_3.txt,10.0,0.1,0.6,5.0,0.6
C2_4_9.txt,10.0,0.6,0.6,5.0,0.6
RC1_4_10.txt,10.0,0.4,0.4,5.0,0.8
RC2_2_6.txt,10.0,0.2,0.4,5.0,0.2
R1_8_1.txt,10.0,0.4,0.4,5.0,0.4
C1_6_10.txt,20.0,0.8,0.8,5.0,0.6
RC2_6_1.txt,10.0,0.6,0.2,5.0,0.2
RC2_2_3.txt,20.0,0.2,0.2,15.0,0.4
RC1_8_5.txt,10.0,0.2,0.6,5.0,0.6
R2_4_7.txt,10.0,0.6,0.2,5.0,0.2
R1_8_3.txt,10.0,0.4,0.6,5.0,0.8
RC1_2_3.txt,20.0,0.2,0.2,15.0,0.4
C2_2_4.txt,70.0,0.8,0.4,15.0,0.4
R2_6_1.txt,10.0,0.8,0.2,5.0,0.2
RC2_8_2.txt,10.0,0.2,0.6,5.0,0.6
C1_4_6.txt,10.0,0.1,0.4,25.0,0.6
C2_8_10.txt,20.0,0.8,0.4,5.0,0.8
C2_2_8.txt,10.0,0.2,0.2,15.0,0.4
RC2_2_7.txt,20.0,0.2,0.2,15.0,0.4
R2_8_4.txt,10.0,0.8,0.8,5.0,0.6
C1_2_5.txt,10.0,0.1,0.4,25.0,0.6
C1_2_1.txt,10.0,0.1,0.4,25.0,0.6
R1_4_3.txt,10.0,0.2,0.6,5.0,0.4
R2_6_6.txt,10.0,0.2,0.8,5.0,0.2
R1_6_7.txt,10.0,0.8,0.6,5.0,0.2
R2_4_6.txt,20.0,0.8,0.4,5.0,0.4
C2_2_10.txt,20.0,0.2,0.4,45.0,0.2
R1_6_2.txt,10.0,0.6,0.8,5.0,0.1
C2_4_3.txt,10.0,0.2,0.4,15.0,0.4
C1_6_3.txt,10.0,0.8,0.2,5.0,0.2
C1_10_2.txt,10.0,0.8,0.4,5.0,0.2
C2_10_3.txt,10.0,0.1,0.4,5.0,0.4
