instance,gs,nc,ne,ps,xi
R1_6_10.txt,10.0,0.47,0.6,5.0,0.67
RC2_4_2.txt,20.0,0.73,0.47,5.0,0.27
RC2_4_4.txt,10.0,0.27,0.53,15.0,0.6
C2_10_5.txt,10.0,0.73,0.47,5.0,0.4
RC1_4_2.txt,10.0,0.4,0.53,15.0,0.47
C2_2_9.txt,40.0,0.37,0.27,25.0,0.47
RC1_2_7.txt,40.0,0.4,0.23,8.0,0.4
C1_2_3.txt,10.0,0.1,0.4,25.0,0.53
RC2_4_5.txt,20.0,0.47,0.53,15.0,0.8
C1_6_5.txt,10.0,0.1,0.4,21.0,0.67
RC1_4_7.txt,10.0,0.33,0.8,5.0,0.4
R1_10_2.txt,10.0,0.23,0.6,5.0,0.73
RC2_6_4.txt,20.0,0.6,0.67,5.0,0.57
C2_10_1.txt,10.0,0.67,0.4,5.0,0.33
C1_8_4.txt,10.0,0.47,0.6,5.0,0.47
R1_8_6.txt,10.0,0.6,0.6,5.0,0.27
RC1_4_5.txt,10.0,0.4,0.73,5.0,0.53
C2_6_1.txt,10.0,0.4,0.4,11.0,0.53
RC2_6_9.txt,20.0,0.43,0.67,5.0,0.47
R2_2_6.txt,40.0,0.53,0.33,8.0,0.4
RC1_6_6.txt,10.0,0.53,0.33,5.0,0.2
RC1_2_9.txt,16.0,0.53,0.3,11.0,0.6
R1_6_1.txt,10.0,0.6,0.53,5.0,0.2
R1_4_7.txt,20.0,0.53,0.6,5.0,0.4
R2_6_4.txt,10.0,0.2,0.4,5.0,0.47
RC1_6_8.txt,10.0,0.53,0.8,5.0,0.3
R1_4_5.txt,10.0,0.47,0.67,5.0,0.4
RC1_10_4.txt,10.0,0.1,0.73,5.0,0.47
R1_10_4.txt,10.0,0.1,0.73,5.0,0.53
C1_2_9.txt,10.0,0.33,0.27,15.0,0.47
C1_2_6.txt,10.0,0.1,0.4,25.0,0.6
R2_4_5.txt,20.0,0.6,0.47,15.0,0.47
R2_10_10.txt,10.0,0.4,0.47,5.0,0.73
RC2_6_6.txt,10.0,0.6,0.33,5.0,0.2
C1_6_2.txt,26.0,0.67,0.67,5.0,0.37
RC2_8_10.txt,10.0,0.67,0.67,5.0,0.4
RC2_2_2.txt,13.0,0.47,0.37,31.0,0.67
C2_8_2.txt,10.0,0.6,0.47,5.0,0.2
C1_6_7.txt,26.0,0.67,0.67,5.0,0.4
RC1_10_9.txt,10.0,0.67,0.53,5.0,0.73
C2_8_5.txt,20.0,0.8,0.47,5.0,0.73
R2_2_3.txt,20.0,0.27,0.53,15.0,0.47
R2_6_10.txt,10.0,0.53,0.4,5.0,0.2
RC2_8_8.txt,10.0,0.27,0.47,5.0,0.33
RC1_4_3.txt,10.0,0.6,0.6,15.0,0.6
C2_6_10.txt,20.0,0.53,0.33,5.0,0.47
R2_8_10.txt,10.0,0.53,0.33,5.0,0.8
RC2_10_1.txt,10.0,0.73,0.6,5.0,0.67
RC1_10_8.txt,10.0,0.5,0.73,5.0,0.53
C2_6_3.txt,10.0,0.53,0.4,11.0,0.6
RC1_6_2.txt,10.0,0.53,0.6,5.0,0.67
R1_8_5.txt,10.0,0.4,0.53,5.0,0.4
C2_6_6.txt,10.0,0.4,0.47,11.0,0.53
R2_8_1.txt,10.0,0.6,0.33,5.0,0.8
RC2_4_3.txt,10.0,0.6,0.2,5.0,0.33
C1_6_6.txt,10.0,0.1,0.47,21.0,0.67
RC1_6_10.txt,10.0,0.4,0.53,5.0,0.4
RC2_6_7.txt,10.0,0.6,0.4,5.0,0.2
R1_2_1.txt,10.0,0.4,0.2,8.0,0.33
C2_2_3.txt,10.0,0.27,0.33,8.0,0.4
C1_4_2.txt,10.0,0.17,0.33,15.0,0.33
C2_10_4.txt,10.0,0.53,0.47,5.0,0.47
RC1_10_1.txt,20.0,0.53,0.6,5.0,0.6
C1_2_10.txt,40.0,0.23,0.27,25.0,0.4
C2_4_6.txt,10.0,0.53,0.4,15.0,0.67
R2_4_1.txt,20.0,0.53,0.53,15.0,0.67
RC1_10_6.txt,10.0,0.2,0.47,5.0,0.5
R2_10_7.txt,10.0,0.13,0.53,5.0,0.73
RC1_2_5.txt,20.0,0.33,0.3,18.0,0.47
C1_8_10.txt,10.0,0.43,0.37,5.0,0.53
R2_2_4.txt,20.0,0.27,0.53,15.0,0.47
C1_10_4.txt,10.0,0.57,0.43,5.0,0.27
R1_2_8.txt,10.0,0.33,0.27,15.0,0.4
R2_8_3.txt,10.0,0.6,0.53,5.0,0.4
R1_6_5.txt,10.0,0.6,0.6,5.0,0.2
C1_10_8.txt,10.0,0.8,0.53,5.0,0.27
C2_6_8.txt,20.0,0.47,0.23,5.0,0.47
R2_4_8.txt,10.0,0.27,0.4,15.0,0.53
R1_8_2.txt,10.0,0.17,0.6,5.0,0.6
C1_8_2.txt,10.0,0.47,0.53,11.0,0.4
RC1_6_3.txt,10.0,0.2,0.23,5.0,0.4
RC2_10_2.txt,10.0,0.17,0.47,5.0,0.8
R1_10_8.txt,10.0,0.2,0.73,5.0,0.47
RC2_6_8.txt,10.0,0.3,0.37,5.0,0.73
R2_10_9.txt,10.0,0.67,0.53,5.0,0.73
R2_6_5.txt,10.0,0.67,0.33,5.0,0.2
RC2_4_1.txt,10.0,0.67,0.33,15.0,0.67
C2_4_4.txt,20.0,0.5,0.53,5.0,0.4
R1_2_5.txt,10.0,0.2,0.33,25.0,0.53
R2_8_7.txt,10.0,0.53,0.67,5.0,0.6
R1_2_10.txt,40.0,0.67,0.53,8.0,0.27
RC2_10_3.txt,10.0,0.2,0.8,5.0,0.47
C1_10_3.txt,20.0,0.3,0.67,5.0,0.8
RC1_10_3.txt,10.0,0.13,0.73,5.0,0.67
C1_8_1.txt,10.0,0.67,0.53,15.0,0.33
RC1_2_8.txt,40.0,0.53,0.23,8.0,0.4
RC1_10_5.txt,10.0,0.13,0.33,5.0,0.73
RC1_6_5.txt,10.0,0.47,0.73,5.0,0.33
C2_2_6.txt,13.0,0.33,0.4,45.0,0.6
RC2_6_3.txt,10.0,0.67,0.53,5.0,0.2
C2_8_8.txt,20.0,0.73,0.6,5.0,0.53
RC2_4_9.txt,20.0,0.53,0.4,5.0,0.4
RC2_2_9.txt,40.0,0.43,0.2,28.0,0.47
C1_4_9.txt,20.0,0.6,0.33,15.0,0.2
C1_4_3.txt,20.0,0.53,0.47,15.0,0.27
C1_2_8.txt,10.0,0.1,0.4,25.0,0.6
R2_8_8.txt,10.0,0.4,0.67,5.0,0.47
C2_10_9.txt,10.0,0.6,0.53,5.0,0.47
RC2_10_5.txt,10.0,0.53,0.47,5.0,0.73
C1_10_10.txt,10.0,0.6,0.47,5.0,0.33
R1_6_9.txt,20.0,0.6,0.67,5.0,0.57
R1_10_10.txt,10.0,0.17,0.4,5.0,0.73
C1_4_5.txt,10.0,0.13,0.53,25.0,0.53
R1_10_3.txt,10.0,0.73,0.73,5.0,0.6
R2_2_7.txt,10.0,0.23,0.6,38.0,0.53
R2_2_10.txt,10.0,0.4,0.33,15.0,0.53
C2_10_8.txt,10.0,0.67,0.47,5.0,0.47
RC2_2_10.txt,20.0,0.33,0.33,15.0,0.47
R1_10_7.txt,10.0,0.73,0.6,5.0,0.6
R2_10_3.txt,10.0,0.2,0.67,5.0,0.73
RC1_8_10.txt,10.0,0.47,0.47,5.0,0.33
R1_2_9.txt,40.0,0.33,0.27,18.0,0.53
R1_8_7.txt,10.0,0.3,0.6,5.0,0.73
R2_4_9.txt,20.0,0.47,0.53,15.0,0.67
C2_8_1.txt,20.0,0.73,0.6,5.0,0.6
RC1_8_4.txt,10.0,0.8,0.67,5.0,0.53
RC1_8_3.txt,10.0,0.6,0.67,5.0,0.73
R1_4_9.txt,10.0,0.4,0.73,5.0,0.47
RC1_2_6.txt,13.0,0.27,0.3,35.0,0.8
C2_2_2.txt,13.0,0.4,0.53,41.0,0.53
C2_2_1.txt,10.0,0.27,0.4,28.0,0.4
RC2_10_10.txt,10.0,0.73,0.67,5.0,0.6
R2_10_5.txt,20.0,0.37,0.73,5.0,0.6
C1_4_7.txt,13.0,0.13,0.4,31.0,0.67
C1_8_3.txt,10.0,0.37,0.5,5.0,0.53
C1_10_7.txt,10.0,0.8,0.53,5.0,0.27
RC1_2_10.txt,13.0,0.23,0.17,15.0,0.73
RC1_4_1.txt,10.0,0.4,0.67,5.0,0.47
R1_6_3.txt,10.0,0.53,0.73,5.0,0.17
RC2_10_9.txt,10.0,0.47,0.53,5.0,0.73
RC2_8_5.txt,10.0,0.4,0.47,5.0,0.8
R2_2_9.txt,10.0,0.2,0.47,35.0,0.6
C1_10_9.txt,10.0,0.8,0.4,5.0,0.2
RC1_6_7.txt,10.0,0.3,0.27,5.0,0.67
R2_10_2.txt,10.0,0.53,0.73,5.0,0.73
RC1_8_7.txt,10.0,0.23,0.37,5.0,0.4
RC2_10_8.txt,10.0,0.13,0.4,5.0,0.73
RC1_6_1.txt,10.0,0.6,0.6,5.0,0.2
RC1_8_8.txt,10.0,0.33,0.6,5.0,0.47
C2_10_10.txt,10.0,0.73,0.47,5.0,0.4
RC2_10_4.txt,10.0,0.1,0.6,5.0,0.47
RC1_2_4.txt,13.0,0.2,0.3,15.0,0.6
C2_4_1.txt,20.0,0.67,0.4,15.0,0.4
RC1_2_2.txt,40.0,0.67,0.47,8.0,0.4
R2_8_6.txt,10.0,0.2,0.4,5.0,0.33
C1_8_5.txt,10.0,0.6,0.53,15.0,0.47
R2_2_8.txt,40.0,0.4,0.27,25.0,0.47
RC1_10_2.txt,10.0,0.67,0.73,5.0,0.73
R2_2_5.txt,10.0,0.13,0.27,25.0,0.47
R1_6_4.txt,20.0,0.6,0.6,5.0,0.67
R1_6_6.txt,10.0,0.4,0.8,5.0,0.23
R1_4_4.txt,10.0,0.47,0.67,5.0,0.53
RC2_6_10.txt,10.0,0.67,0.27,5.0,0.2
R2_8_5.txt,10.0,0.6,0.73,5.0,0.33
RC1_10_10.txt,10.0,0.47,0.6,5.0,0.6
R1_4_6.txt,10.0,0.43,0.73,5.0,0.6
RC1_4_9.txt,20.0,0.5,0.47,5.0,0.33
RC1_6_4.txt,10.0,0.13,0.4,5.0,0.53
RC2_2_5.txt,50.0,0.43,0.3,11.0,0.4
R2_10_6.txt,10.0,0.73,0.67,5.0,0.67
RC2_4_7.txt,10.0,0.1,0.4,25.0,0.6
RC1_4_4.txt,10.0,0.53,0.53,5.0,0.47
R2_6_8.txt,20.0,0.73,0.6,5.0,0.43
R1_2_3.txt,20.0,0.47,0.53,15.0,0.4
RC1_8_2.txt,20.0,0.23,0.53,5.0,0.43
RC1_6_9.txt,10.0,0.53,0.53,5.0,0.53
RC1_10_7.txt,10.0,0.6,0.6,5.0,0.53
C1_8_7.txt,20.0,0.4,0.53,5.0,0.6
R2_2_1.txt,20.0,0.47,0.53,15.0,0.4
R1_8_8.txt,10.0,0.33,0.6,5.0,0.47
C2_6_5.txt,20.0,0.53,0.3,5.0,0.27
C2_10_6.txt,10.0,0.73,0.53,5.0,0.27
R1_10_9.txt,10.0,0.17,0.53,5.0,0.67
C2_2_5.txt,40.0,0.3,0.2,25.0,0.47
RC2_2_8.txt,13.0,0.17,0.37,35.0,0.67
R1_8_4.txt,10.0,0.67,0.73,5.0,0.53
C1_8_8.txt,20.0,0.4,0.53,5.0,0.43
C1_2_4.txt,10.0,0.4,0.33,5.0,0.33
R2_6_9.txt,10.0,0.47,0.47,5.0,0.8
R1_6_8.txt,10.0,0.13,0.27,5.0,0.4
C2_6_7.txt,20.0,0.6,0.43,5.0,0.27
RC2_10_6.txt,10.0,0.47,0.53,5.0,0.73
R2_8_2.txt,10.0,0.17,0.6,5.0,0.67
RC2_6_5.txt,10.0,0.2,0.67,5.0,0.2
RC1_8_9.txt,10.0,0.73,0.73,5.0,0.33
C1_6_4.txt,20.0,0.53,0.73,5.0,0.53
R2_4_2.txt,10.0,0.33,0.53,5.0,0.33
R2_4_4.txt,10.0,0.2,0.4,15.0,0.53
RC2_2_1.txt,13.0,0.23,0.47,35.0,0.67
C2_4_8.txt,20.0,0.67,0.47,15.0,0.47
R1_10_5.txt,10.0,0.73,0.67,5.0,0.67
C2_10_2.txt,10.0,0.6,0.53,5.0,0.27
RC2_4_10.txt,16.0,0.53,0.47,18.0,0.47
C2_4_5.txt,10.0,0.4,0.33,15.0,0.67
R1_10_1.txt,10.0,0.1,0.43,5.0,0.53
C1_4_10.txt,10.0,0.17,0.27,15.0,0.37
R1_8_9.txt,10.0,0.33,0.6,5.0,0.4
RC2_4_8.txt,20.0,0.47,0.6,15.0,0.8
RC2_8_9.txt,10.0,0.47,0.47,5.0,0.4
C2_2_7.txt,10.0,0.23,0.33,25.0,0.4
R1_8_10.txt,20.0,0.3,0.53,5.0,0.53
C1_4_8.txt,13.0,0.5,0.3,31.0,0.73
R2_6_3.txt,10.0,0.6,0.47,5.0,0.2
C1_10_1.txt,13.0,0.67,0.53,8.0,0.17
R2_4_3.txt,10.0,0.53,0.17,5.0,0.4
RC2_10_7.txt,10.0,0.27,0.6,5.0,0.73
C2_6_4.txt,20.0,0.53,0.3,5.0,0.27
RC2_8_4.txt,10.0,0.33,0.67,5.0,0.4
C1_10_5.txt,16.0,0.47,0.6,8.0,0.37
C2_4_2.txt,10.0,0.33,0.53,15.0,0.47
RC2_8_1.txt,20.0,0.23,0.53,5.0,0.43
RC1_4_6.txt,10.0,0.47,0.47,5.0,0.6
C2_8_6.txt,10.0,0.6,0.53,5.0,0.2
RC1_4_8.txt,20.0,0.53,0.53,15.0,0.67
R2_2_2.txt,20.0,0.47,0.47,15.0,0.4
R1_4_1.txt,10.0,0.53,0.67,5.0,0.47
C2_8_3.txt,10.0,0.53,0.53,5.0,0.27
RC2_4_6.txt,20.0,0.6,0.53,5.0,0.47
RC2_2_4.txt,20.0,0.47,0.33,18.0,0.47
C2_4_10.txt,10.0,0.53,0.4,15.0,0.67
R2_6_7.txt,10.0,0.53,0.47,5.0,0.2
C2_8_4.txt,10.0,0.53,0.47,5.0,0.4
R2_10_8.txt,10.0,0.2,0.73,5.0,0.47
R1_4_10.txt,10.0,0.53,0.6,5.0,0.53
C1_6_8.txt,10.0,0.8,0.33,5.0,0.2
R1_2_7.txt,20.0,0.27,0.53,15.0,0.47
R2_4_10.txt,10.0,0.6,0.33,15.0,0.67
C1_2_7.txt,10.0,0.1,0.4,25.0,0.6
RC2_8_6.txt,20.0,0.3,0.53,5.0,0.53
C1_6_9.txt,10.0,0.1,0.33,25.0,0.6
R1_4_2.txt,10.0,0.27,0.8,5.0,0.47
R1_10_6.txt,10.0,0.73,0.73,5.0,0.73
R2_10_1.txt,10.0,0.6,0.53,5.0,0.8
C1_8_6.txt,20.0,0.4,0.53,5.0,0.37
R1_2_2.txt,40.0,0.53,0.4,8.0,0.47
RC2_6_2.txt,10.0,0.2,0.73,5.0,0.2
RC1_2_1.txt,10.0,0.33,0.3,8.0,0.47
RC1_8_6.txt,20.0,0.33,0.67,5.0,0.57
C2_4_7.txt,10.0,0.27,0.33,15.0,0.6
C2_8_9.txt,10.0,0.73,0.53,5.0,0.2
R2_8_9.txt,10.0,0.47,0.4,5.0,0.8
C2_6_2.txt,13.0,0.47,0.47,11.0,0.47
C2_6_9.txt,20.0,0.53,0.3,5.0,0.27
C1_2_2.txt,40.0,0.4,0.27,25.0,0.47
R2_6_2.txt,10.0,0.2,0.6,5.0,0.2
C1_6_1.txt,10.0,0.1,0.4,21.0,0.67
R1_2_6.txt,10.0,0.33,0.27,15.0,0.47
RC1_8_1.txt,10.0,0.67,0.8,5.0,0.33
C2_8_7.txt,10.0,0.67,0.47,5.0,0.2
C1_8_9.txt,10.0,0.23,0.43,5.0,0.47
RC2_8_7.txt,10.0,0.53,0.67,5.0,0.23
R2_10_4.txt,10.0,0.1,0.67,5.0,0.47
R1_2_4.txt,20.0,0.4,0.57,15.0,0.47
RC2_8_3.txt,10.0,0.23,0.67,5.0,0.47
C2_4_9.txt,10.0,0.53,0.3,5.0,0.4
RC1_4_10.txt,10.0,0.6,0.33,5.0,0.67
RC2_2_6.txt,13.0,0.4,0.33,5.0,0.33
R1_8_1.txt,10.0,0.6,0.6,5.0,0.27
C1_6_10.txt,20.0,0.67,0.8,5.0,0.5
RC2_6_1.txt,10.0,0.6,0.27,5.0,0.2
RC2_2_3.txt,20.0,0.4,0.33,15.0,0.53
RC1_8_5.txt,10.0,0.33,0.6,5.0,0.6
R2_4_7.txt,10.0,0.53,0.17,5.0,0.4
R1_8_3.txt,10.0,0.33,0.6,5.0,0.6
RC1_2_3.txt,20.0,0.27,0.2,15.0,0.47
C2_2_4.txt,50.0,0.47,0.27,18.0,0.33
R2_6_1.txt,10.0,0.67,0.27,5.0,0.2
RC2_8_2.txt,10.0,0.23,0.53,5.0,0.6
C1_4_6.txt,10.0,0.13,0.53,25.0,0.53
C2_8_10.txt,20.0,0.73,0.53,5.0,0.53
C2_2_8.txt,10.0,0.33,0.33,15.0,0.6
RC2_2_7.txt,20.0,0.4,0.33,15.0,0.53
R2_8_4.txt,10.0,0.53,0.73,5.0,0.53
C1_2_5.txt,10.0,0.1,0.4,25.0,0.6
C1_2_1.txt,10.0,0.1,0.4,25.0,0.6
R1_4_3.txt,10.0,0.33,0.73,5.0,0.53
R2_6_6.txt,10.0,0.2,0.6,5.0,0.2
R1_6_7.txt,10.0,0.6,0.6,5.0,0.17
R2_4_6.txt,20.0,0.5,0.53,5.0,0.4
C2_2_10.txt,13.0,0.37,0.47,45.0,0.47
R1_6_2.txt,10.0,0.53,0.8,5.0,0.3
C2_4_3.txt,10.0,0.27,0.53,15.0,0.53
C1_6_3.txt,10.0,0.8,0.47,5.0,0.2
C1_10_2.txt,10.0,0.8,0.53,5.0,0.27
C2_10_3.txt,10.0,0.5,0.47,5.0,0.27
