instance,gs,nc,ne,ps,xi
RC1_10_1.txt,10.0,0.27,0.69,5.0,0.58
C1_2_10.txt,10.0,0.43,0.4,15.0,0.51
C2_4_6.txt,10.0,0.62,0.29,5.0,0.51
R2_4_1.txt,10.0,0.64,0.35,5.0,0.38
RC1_10_6.txt,10.0,0.29,0.69,5.0,0.6
R2_10_7.txt,10.0,0.18,0.57,5.0,0.67
RC1_2_5.txt,15.0,0.55,0.31,7.0,0.42
C1_8_10.txt,10.0,0.35,0.45,5.0,0.39
R2_2_4.txt,12.0,0.37,0.33,15.0,0.47
C1_10_4.txt,10.0,0.35,0.53,5.0,0.3
R1_2_8.txt,10.0,0.49,0.25,5.0,0.44
R2_8_3.txt,10.0,0.47,0.67,5.0,0.73
R1_6_5.txt,10.0,0.33,0.55,5.0,0.58
C1_10_8.txt,10.0,0.37,0.57,5.0,0.27
C2_6_8.txt,10.0,0.58,0.42,5.0,0.42
R2_4_8.txt,10.0,0.45,0.62,5.0,0.45
R1_8_2.txt,11.0,0.5,0.56,5.0,0.68
C1_8_2.txt,10.0,0.33,0.46,5.0,0.35
RC1_6_3.txt,10.0,0.28,0.64,5.0,0.35
RC2_10_2.txt,10.0,0.32,0.67,5.0,0.71
R1_10_8.txt,10.0,0.2,0.51,5.0,0.58
RC2_6_8.txt,10.0,0.31,0.64,5.0,0.35
R2_10_9.txt,10.0,0.49,0.51,5.0,0.75
R2_6_5.txt,10.0,0.56,0.55,5.0,0.65
RC2_4_1.txt,15.0,0.56,0.35,5.0,0.44
C2_4_4.txt,15.0,0.51,0.53,5.0,0.42
R1_2_5.txt,10.0,0.49,0.24,5.0,0.44
R2_8_7.txt,10.0,0.38,0.65,5.0,0.73
R1_2_10.txt,10.0,0.39,0.45,15.0,0.53
RC2_10_3.txt,10.0,0.16,0.43,5.0,0.64
C1_10_3.txt,10.0,0.35,0.52,5.0,0.26
RC1_10_3.txt,10.0,0.23,0.71,5.0,0.67
C1_8_1.txt,11.0,0.39,0.5,5.0,0.36
RC1_2_8.txt,10.0,0.5,0.27,13.0,0.58
RC1_10_5.txt,10.0,0.31,0.64,5.0,0.65
RC1_6_5.txt,10.0,0.57,0.69,5.0,0.64
C2_2_6.txt,29.0,0.53,0.25,15.0,0.45
RC2_6_3.txt,10.0,0.44,0.65,5.0,0.36
C2_8_8.txt,11.0,0.4,0.58,5.0,0.48
RC2_4_9.txt,10.0,0.39,0.42,5.0,0.4
RC2_2_9.txt,15.0,0.55,0.38,12.0,0.55
C1_4_9.txt,10.0,0.43,0.46,6.0,0.4
C1_4_3.txt,15.0,0.47,0.45,5.0,0.4
C1_2_8.txt,29.0,0.6,0.3,10.0,0.43
R2_8_8.txt,10.0,0.3,0.55,5.0,0.53
C2_10_9.txt,10.0,0.34,0.5,5.0,0.62
RC2_10_5.txt,10.0,0.45,0.58,5.0,0.75
C1_10_10.txt,10.0,0.35,0.53,5.0,0.26
R1_6_9.txt,10.0,0.28,0.67,5.0,0.55
R1_10_10.txt,10.0,0.45,0.67,5.0,0.66
C1_4_5.txt,24.0,0.53,0.47,7.0,0.38
R1_10_3.txt,10.0,0.12,0.51,5.0,0.58
R2_2_7.txt,11.0,0.45,0.42,16.0,0.53
R2_2_10.txt,10.0,0.37,0.45,15.0,0.56
C2_10_8.txt,10.0,0.34,0.51,5.0,0.58
RC2_2_10.txt,10.0,0.48,0.32,13.0,0.64
R1_10_7.txt,10.0,0.12,0.6,5.0,0.54
R2_10_3.txt,10.0,0.13,0.49,5.0,0.6
RC1_8_10.txt,10.0,0.24,0.45,5.0,0.58
R1_2_9.txt,10.0,0.49,0.25,5.0,0.45
R1_8_7.txt,10.0,0.17,0.47,5.0,0.55
R2_4_9.txt,10.0,0.51,0.29,5.0,0.51
C2_8_1.txt,12.0,0.41,0.65,5.0,0.46
RC1_8_4.txt,10.0,0.3,0.56,5.0,0.53
RC1_8_3.txt,10.0,0.17,0.45,5.0,0.55
R1_4_9.txt,10.0,0.32,0.6,5.0,0.36
RC1_2_6.txt,16.0,0.54,0.35,11.0,0.56
C2_2_2.txt,13.0,0.35,0.35,16.0,0.47
C2_2_1.txt,10.0,0.44,0.42,15.0,0.53
RC2_10_10.txt,10.0,0.36,0.71,5.0,0.55
R2_10_5.txt,10.0,0.44,0.53,5.0,0.73
C1_4_7.txt,10.0,0.41,0.4,6.0,0.35
C1_8_3.txt,11.0,0.39,0.46,5.0,0.36
C1_10_7.txt,10.0,0.37,0.55,5.0,0.25
RC1_2_10.txt,12.0,0.58,0.25,7.0,0.49
RC1_4_1.txt,10.0,0.48,0.4,5.0,0.35
R1_6_3.txt,10.0,0.5,0.71,5.0,0.62
RC2_10_9.txt,10.0,0.37,0.62,5.0,0.67
RC2_8_5.txt,10.0,0.38,0.53,5.0,0.76
R2_2_9.txt,10.0,0.39,0.45,15.0,0.56
C1_10_9.txt,10.0,0.35,0.55,5.0,0.28
RC1_6_7.txt,10.0,0.18,0.64,5.0,0.44
R2_10_2.txt,10.0,0.3,0.64,5.0,0.73
RC1_8_7.txt,10.0,0.37,0.53,5.0,0.75
RC2_10_8.txt,10.0,0.3,0.62,5.0,0.71
RC1_6_1.txt,10.0,0.32,0.5,5.0,0.58
RC1_8_8.txt,10.0,0.28,0.58,5.0,0.67
C2_10_10.txt,10.0,0.38,0.57,5.0,0.61
RC2_10_4.txt,10.0,0.25,0.59,5.0,0.54
RC1_2_4.txt,10.0,0.52,0.31,13.0,0.62
C2_4_1.txt,15.0,0.52,0.42,5.0,0.31
RC1_2_2.txt,13.0,0.52,0.26,6.0,0.51
R2_8_6.txt,10.0,0.41,0.55,5.0,0.78
C1_8_5.txt,10.0,0.3,0.48,5.0,0.43
R2_2_8.txt,13.0,0.39,0.34,16.0,0.51
RC1_10_2.txt,10.0,0.26,0.69,5.0,0.65
R2_2_5.txt,10.0,0.46,0.24,5.0,0.45
R1_6_4.txt,10.0,0.22,0.64,5.0,0.53
R1_6_6.txt,10.0,0.38,0.58,5.0,0.29
R1_4_4.txt,10.0,0.51,0.6,5.0,0.49
RC2_6_10.txt,10.0,0.39,0.43,5.0,0.64
R2_8_5.txt,10.0,0.58,0.55,5.0,0.73
RC1_10_10.txt,10.0,0.3,0.71,5.0,0.6
R1_4_6.txt,10.0,0.3,0.44,5.0,0.47
RC1_4_9.txt,10.0,0.53,0.49,5.0,0.55
RC1_6_4.txt,10.0,0.28,0.57,5.0,0.49
RC2_2_5.txt,10.0,0.43,0.33,15.0,0.6
R2_10_6.txt,10.0,0.44,0.62,5.0,0.71
RC2_4_7.txt,10.0,0.45,0.51,5.0,0.36
RC1_4_4.txt,10.0,0.53,0.62,5.0,0.49
R2_6_8.txt,10.0,0.32,0.58,5.0,0.53
R1_2_3.txt,10.0,0.44,0.45,15.0,0.53
RC1_8_2.txt,10.0,0.3,0.49,5.0,0.67
RC1_6_9.txt,10.0,0.27,0.54,5.0,0.6
RC1_10_7.txt,10.0,0.32,0.73,5.0,0.57
C1_8_7.txt,10.0,0.37,0.45,5.0,0.4
R2_2_1.txt,10.0,0.43,0.45,15.0,0.56
R1_8_8.txt,10.0,0.36,0.62,5.0,0.6
C2_6_5.txt,10.0,0.6,0.38,5.0,0.47
C2_10_6.txt,10.0,0.34,0.49,5.0,0.6
R1_10_9.txt,10.0,0.35,0.69,5.0,0.59
C2_2_5.txt,10.0,0.44,0.47,15.0,0.55
RC2_2_8.txt,16.0,0.52,0.4,11.0,0.56
R1_8_4.txt,10.0,0.43,0.62,5.0,0.6
C1_8_8.txt,10.0,0.3,0.43,5.0,0.37
C1_2_4.txt,10.0,0.43,0.36,15.0,0.55
R2_6_9.txt,10.0,0.69,0.56,5.0,0.62
R1_6_8.txt,10.0,0.25,0.57,5.0,0.51
C2_6_7.txt,10.0,0.56,0.42,5.0,0.45
RC2_10_6.txt,10.0,0.33,0.65,5.0,0.69
R2_8_2.txt,10.0,0.41,0.55,5.0,0.78
RC2_6_5.txt,10.0,0.65,0.6,5.0,0.44
RC1_8_9.txt,10.0,0.55,0.58,5.0,0.71
C1_6_4.txt,10.0,0.4,0.64,5.0,0.4
R2_4_2.txt,10.0,0.51,0.56,5.0,0.36
R2_4_4.txt,10.0,0.43,0.55,6.0,0.42
RC2_2_1.txt,11.0,0.46,0.36,14.0,0.62
C2_4_8.txt,10.0,0.56,0.31,5.0,0.45
R1_10_5.txt,10.0,0.33,0.71,5.0,0.65
C2_10_2.txt,10.0,0.4,0.55,5.0,0.56
RC2_4_10.txt,15.0,0.47,0.42,5.0,0.42
C2_4_5.txt,10.0,0.67,0.35,5.0,0.38
R1_10_1.txt,10.0,0.24,0.69,5.0,0.46
C1_4_10.txt,15.0,0.53,0.49,5.0,0.38
R1_8_9.txt,10.0,0.32,0.56,5.0,0.75
RC2_4_8.txt,10.0,0.62,0.44,5.0,0.44
RC2_8_9.txt,10.0,0.53,0.58,5.0,0.69
C2_2_7.txt,12.0,0.35,0.35,15.0,0.53
R1_8_10.txt,14.0,0.34,0.6,5.0,0.63
C1_4_8.txt,15.0,0.51,0.42,5.0,0.36
R2_6_3.txt,10.0,0.3,0.73,5.0,0.51
C1_10_1.txt,10.0,0.37,0.55,5.0,0.28
R2_4_3.txt,10.0,0.55,0.67,5.0,0.47
RC2_10_7.txt,10.0,0.41,0.65,5.0,0.69
C2_6_4.txt,10.0,0.56,0.42,5.0,0.49
RC2_8_4.txt,10.0,0.43,0.6,5.0,0.64
C1_10_5.txt,10.0,0.35,0.55,5.0,0.28
C2_4_2.txt,10.0,0.32,0.55,5.0,0.36
RC2_8_1.txt,10.0,0.48,0.56,5.0,0.75
RC1_4_6.txt,10.0,0.64,0.45,5.0,0.4
C2_8_6.txt,11.0,0.43,0.58,5.0,0.53
RC1_4_8.txt,10.0,0.62,0.6,5.0,0.47
R2_2_2.txt,10.0,0.43,0.45,15.0,0.56
R1_4_1.txt,10.0,0.54,0.4,5.0,0.33
C2_8_3.txt,11.0,0.42,0.58,5.0,0.51
RC2_4_6.txt,10.0,0.58,0.33,5.0,0.36
RC2_2_4.txt,10.0,0.5,0.32,12.0,0.6
C2_4_10.txt,10.0,0.67,0.31,5.0,0.49
R2_6_7.txt,10.0,0.23,0.67,5.0,0.45
C2_8_4.txt,11.0,0.42,0.58,5.0,0.5
R2_10_8.txt,10.0,0.29,0.57,5.0,0.64
R1_4_10.txt,10.0,0.4,0.62,5.0,0.45
C1_6_8.txt,10.0,0.56,0.53,5.0,0.29
R1_2_7.txt,10.0,0.49,0.24,5.0,0.42
R2_4_10.txt,10.0,0.42,0.4,5.0,0.53
C1_2_7.txt,30.0,0.55,0.3,14.0,0.41
RC2_8_6.txt,10.0,0.35,0.51,5.0,0.67
C1_6_9.txt,10.0,0.53,0.53,5.0,0.4
R1_4_2.txt,10.0,0.32,0.44,5.0,0.47
R1_10_6.txt,10.0,0.26,0.69,5.0,0.64
R2_10_1.txt,10.0,0.38,0.53,5.0,0.71
C1_8_6.txt,10.0,0.42,0.46,5.0,0.44
R1_2_2.txt,10.0,0.39,0.44,15.0,0.56
RC2_6_2.txt,10.0,0.38,0.62,5.0,0.29
RC1_2_1.txt,16.0,0.55,0.33,8.0,0.44
RC1_8_6.txt,10.0,0.27,0.53,5.0,0.65
C2_4_7.txt,10.0,0.49,0.33,5.0,0.56
C2_8_9.txt,11.0,0.45,0.56,5.0,0.53
R2_8_9.txt,10.0,0.48,0.49,5.0,0.78
C2_6_2.txt,10.0,0.58,0.44,5.0,0.45
C2_6_9.txt,10.0,0.56,0.4,5.0,0.44
C1_2_2.txt,29.0,0.48,0.33,14.0,0.4
R2_6_2.txt,10.0,0.45,0.58,5.0,0.31
C1_6_1.txt,11.0,0.5,0.49,5.0,0.3
R1_2_6.txt,10.0,0.41,0.44,15.0,0.55
RC1_8_1.txt,10.0,0.46,0.56,5.0,0.71
C2_8_7.txt,11.0,0.45,0.55,5.0,0.51
C1_8_9.txt,10.0,0.31,0.41,5.0,0.37
RC2_8_7.txt,10.0,0.34,0.56,5.0,0.73
R2_10_4.txt,10.0,0.21,0.51,5.0,0.6
R1_2_4.txt,10.0,0.49,0.24,5.0,0.44
RC2_8_3.txt,10.0,0.55,0.62,5.0,0.73
C2_4_9.txt,10.0,0.62,0.38,5.0,0.47
RC1_4_10.txt,10.0,0.35,0.49,5.0,0.45
RC2_2_6.txt,16.0,0.56,0.35,8.0,0.47
R1_8_1.txt,10.0,0.34,0.49,5.0,0.69
C1_6_10.txt,10.0,0.48,0.58,5.0,0.36
RC2_6_1.txt,10.0,0.4,0.49,5.0,0.64
RC2_2_3.txt,12.0,0.58,0.32,7.0,0.47
RC1_8_5.txt,10.0,0.32,0.56,5.0,0.75
R2_4_7.txt,10.0,0.44,0.64,5.0,0.44
R1_8_3.txt,10.0,0.17,0.47,5.0,0.5
RC1_2_3.txt,11.0,0.56,0.33,8.0,0.51
C2_2_4.txt,10.0,0.49,0.26,5.0,0.4
R2_6_1.txt,10.0,0.32,0.55,5.0,0.62
RC2_8_2.txt,10.0,0.34,0.6,5.0,0.75
C1_4_6.txt,24.0,0.53,0.47,7.0,0.38
C2_8_10.txt,11.0,0.41,0.56,5.0,0.49
C2_2_8.txt,10.0,0.39,0.45,15.0,0.55
RC2_2_7.txt,11.0,0.45,0.33,15.0,0.6
R2_8_4.txt,10.0,0.26,0.56,5.0,0.51
C1_2_5.txt,29.0,0.54,0.3,14.0,0.41
C1_2_1.txt,29.0,0.54,0.3,14.0,0.41
R1_4_3.txt,10.0,0.53,0.69,5.0,0.47
R2_6_6.txt,10.0,0.6,0.62,5.0,0.44
R1_6_7.txt,10.0,0.29,0.64,5.0,0.35
R2_4_6.txt,10.0,0.36,0.64,5.0,0.36
C2_2_10.txt,13.0,0.38,0.32,16.0,0.47
R1_6_2.txt,10.0,0.23,0.65,5.0,0.4
C2_4_3.txt,10.0,0.38,0.56,5.0,0.4
C1_6_3.txt,10.0,0.44,0.6,5.0,0.4
C1_10_2.txt,10.0,0.35,0.59,5.0,0.25
C2_10_3.txt,10.0,0.34,0.45,5.0,0.6
