instance,gs,nc,ne,ps,xi
RC1_10_6.txt,10,0.25,0.6,5,0.51
R2_10_7.txt,11,0.44,0.54,4,0.74
RC1_2_5.txt,10,0.55,0.44,7,0.49
C1_8_10.txt,9,0.31,0.62,5,0.37
R2_2_4.txt,13,0.45,0.29,12,0.48
C1_10_4.txt,10,0.25,0.6,5,0.52
R1_2_8.txt,10,0.53,0.44,6,0.49
R2_8_3.txt,9,0.53,0.63,4,0.6
R1_6_5.txt,10,0.26,0.61,5,0.49
C1_10_8.txt,11,0.42,0.52,6,0.2
C2_6_8.txt,10,0.53,0.44,6,0.49
R2_4_8.txt,10,0.52,0.56,4,0.48
R1_8_2.txt,10,0.25,0.6,5,0.51
C1_8_2.txt,11,0.42,0.51,6,0.2
RC1_6_3.txt,10,0.25,0.59,5,0.53
RC2_10_2.txt,11,0.43,0.54,4,0.74
R1_10_8.txt,9,0.24,0.58,5,0.57
RC2_6_8.txt,10,0.53,0.6,4,0.49
R2_10_9.txt,11,0.43,0.54,4,0.75
R2_6_5.txt,10,0.53,0.6,4,0.49
RC2_4_1.txt,13,0.57,0.2,7,0.46
C2_4_4.txt,10,0.52,0.57,4,0.48
R1_2_5.txt,14,0.57,0.33,8,0.49
R2_8_7.txt,9,0.54,0.64,4,0.58
R1_2_10.txt,11,0.55,0.43,7,0.49
RC2_10_3.txt,11,0.44,0.55,4,0.74
C1_10_3.txt,9,0.27,0.61,5,0.45
RC1_10_3.txt,10,0.25,0.59,5,0.53
C1_8_1.txt,12,0.43,0.47,7,0.21
RC1_2_8.txt,10,0.54,0.44,6,0.49
RC1_10_5.txt,10,0.26,0.61,5,0.49
RC1_6_5.txt,10,0.25,0.6,5,0.5
C2_2_6.txt,13,0.45,0.29,12,0.48
RC2_6_3.txt,10,0.53,0.59,4,0.48
C2_8_8.txt,9,0.55,0.65,5,0.55
RC2_4_9.txt,10,0.53,0.35,5,0.48
RC2_2_9.txt,13,0.45,0.29,12,0.48
C1_4_9.txt,12,0.46,0.46,8,0.29
C1_4_3.txt,12,0.44,0.47,8,0.26
C1_2_8.txt,43,0.72,0.28,13,0.41
R2_8_8.txt,10,0.55,0.63,4,0.49
C2_10_9.txt,9,0.48,0.59,4,0.69
RC2_10_5.txt,11,0.42,0.53,4,0.75
C1_10_10.txt,9,0.31,0.62,5,0.37
R1_6_9.txt,9,0.3,0.62,5,0.38
R1_10_10.txt,10,0.25,0.6,5,0.5
C1_4_5.txt,20,0.48,0.37,10,0.27
R1_10_3.txt,10,0.25,0.59,5,0.53
R2_2_7.txt,13,0.45,0.29,12,0.48
R2_2_10.txt,13,0.45,0.29,12,0.48
C2_10_8.txt,9,0.56,0.65,5,0.52
RC2_2_10.txt,13,0.45,0.29,12,0.48
R1_10_7.txt,10,0.25,0.59,5,0.53
R2_10_3.txt,11,0.44,0.54,4,0.74
RC1_8_10.txt,10,0.25,0.6,5,0.52
R1_2_9.txt,15,0.58,0.39,9,0.46
R1_8_7.txt,10,0.25,0.59,5,0.53
R2_4_9.txt,10,0.55,0.32,5,0.48
C2_8_1.txt,9,0.26,0.59,5,0.54
RC1_8_4.txt,9,0.24,0.59,5,0.55
RC1_8_3.txt,10,0.25,0.6,5,0.53
R1_4_9.txt,9,0.38,0.61,5,0.26
RC1_2_6.txt,10,0.54,0.44,6,0.49
C2_2_2.txt,13,0.45,0.29,12,0.48
C2_2_1.txt,13,0.45,0.29,12,0.48
RC2_10_10.txt,11,0.44,0.54,4,0.74
R2_10_5.txt,11,0.43,0.54,4,0.74
C1_4_7.txt,18,0.46,0.38,9,0.26
C1_8_3.txt,10,0.26,0.61,5,0.46
C1_10_7.txt,11,0.42,0.51,6,0.2
RC1_2_10.txt,10,0.54,0.44,6,0.49
RC1_4_1.txt,10,0.44,0.53,7,0.27
R1_6_3.txt,10,0.25,0.6,5,0.53
RC2_10_9.txt,11,0.44,0.54,4,0.74
RC2_8_5.txt,11,0.43,0.54,4,0.75
R2_2_9.txt,13,0.45,0.29,12,0.48
C1_10_9.txt,9,0.39,0.6,5,0.23
RC1_6_7.txt,10,0.25,0.6,5,0.51
R2_10_2.txt,11,0.43,0.54,4,0.74
RC1_8_7.txt,10,0.25,0.6,5,0.5
RC2_10_8.txt,11,0.43,0.54,4,0.75
RC1_6_1.txt,10,0.25,0.6,5,0.52
RC1_8_8.txt,10,0.25,0.6,5,0.51
C2_10_10.txt,10,0.55,0.64,5,0.5
RC2_10_4.txt,9,0.54,0.64,5,0.56
RC1_2_4.txt,10,0.53,0.44,6,0.49
C2_4_1.txt,11,0.54,0.38,6,0.49
RC1_2_2.txt,10,0.55,0.45,6,0.49
R2_8_6.txt,11,0.44,0.54,4,0.74
C1_8_5.txt,12,0.42,0.48,6,0.21
R2_2_8.txt,13,0.45,0.29,12,0.48
RC1_10_2.txt,10,0.25,0.6,5,0.51
R2_2_5.txt,13,0.45,0.29,12,0.48
R1_6_4.txt,9,0.24,0.58,5,0.57
R1_6_6.txt,10,0.25,0.6,5,0.51
R1_4_4.txt,9,0.56,0.65,5,0.52
RC2_6_10.txt,10,0.52,0.58,4,0.48
R2_8_5.txt,11,0.44,0.55,4,0.74
RC1_10_10.txt,10,0.25,0.6,5,0.52
R1_4_6.txt,9,0.26,0.61,5,0.48
RC1_4_9.txt,9,0.55,0.59,5,0.49
RC1_6_4.txt,9,0.26,0.55,5,0.63
RC2_2_5.txt,14,0.45,0.29,12,0.48
R2_10_6.txt,11,0.43,0.54,4,0.74
RC2_4_7.txt,9,0.51,0.44,4,0.49
RC1_4_4.txt,10,0.55,0.63,5,0.49
R2_6_8.txt,10,0.52,0.58,4,0.48
R1_2_3.txt,10,0.54,0.45,6,0.49
RC1_8_2.txt,10,0.25,0.6,5,0.51
RC1_6_9.txt,10,0.25,0.6,5,0.53
RC1_10_7.txt,10,0.25,0.6,5,0.5
C1_8_7.txt,12,0.42,0.48,6,0.21
R2_2_1.txt,13,0.45,0.29,12,0.48
R1_8_8.txt,9,0.24,0.58,5,0.57
C2_6_5.txt,10,0.53,0.45,6,0.49
C2_10_6.txt,10,0.46,0.57,4,0.71
R1_10_9.txt,10,0.26,0.61,5,0.48
C2_2_5.txt,13,0.45,0.29,12,0.48
RC2_2_8.txt,13,0.45,0.29,12,0.48
R1_8_4.txt,9,0.24,0.58,5,0.57
C1_8_8.txt,11,0.42,0.5,6,0.21
C1_2_4.txt,15,0.46,0.28,12,0.48
R2_6_9.txt,9,0.54,0.64,5,0.57
R1_6_8.txt,9,0.24,0.57,5,0.58
C2_6_7.txt,10,0.53,0.45,6,0.49
RC2_10_6.txt,11,0.43,0.54,4,0.74
R2_8_2.txt,11,0.44,0.54,4,0.74
RC2_6_5.txt,10,0.55,0.64,5,0.5
RC1_8_9.txt,10,0.25,0.6,5,0.52
C1_6_4.txt,8,0.33,0.62,5,0.42
R2_4_2.txt,9,0.51,0.54,4,0.48
R2_4_4.txt,10,0.52,0.56,4,0.48
RC2_2_1.txt,13,0.45,0.29,12,0.48
C2_4_8.txt,11,0.54,0.35,5,0.49
R1_10_5.txt,10,0.25,0.6,5,0.5
C2_10_2.txt,11,0.42,0.54,4,0.74
RC2_4_10.txt,9,0.51,0.43,4,0.49
C2_4_5.txt,11,0.54,0.37,5,0.49
R1_10_1.txt,10,0.25,0.61,5,0.49
C1_4_10.txt,12,0.45,0.47,8,0.29
R1_8_9.txt,10,0.26,0.61,5,0.47
RC2_4_8.txt,9,0.5,0.49,4,0.49
RC2_8_9.txt,9,0.52,0.63,4,0.61
C2_2_7.txt,13,0.45,0.29,12,0.48
R1_8_10.txt,10,0.25,0.61,5,0.49
C1_4_8.txt,18,0.46,0.39,9,0.26
R2_6_3.txt,10,0.53,0.59,4,0.48
C1_10_1.txt,11,0.42,0.5,6,0.21
R2_4_3.txt,10,0.52,0.56,4,0.48
RC2_10_7.txt,11,0.42,0.53,4,0.75
C2_6_4.txt,9,0.51,0.48,4,0.49
RC2_8_4.txt,10,0.54,0.62,4,0.49
C1_10_5.txt,11,0.42,0.5,6,0.21
C2_4_2.txt,9,0.51,0.48,5,0.49
RC2_8_1.txt,11,0.44,0.55,4,0.74
RC1_4_6.txt,7,0.57,0.58,6,0.47
C2_8_6.txt,9,0.25,0.59,5,0.55
RC1_4_8.txt,7,0.57,0.65,6,0.51
R2_2_2.txt,13,0.45,0.29,12,0.48
R1_4_1.txt,10,0.42,0.54,6,0.23
C2_8_3.txt,9,0.56,0.65,5,0.52
RC2_4_6.txt,12,0.58,0.24,6,0.47
RC2_2_4.txt,13,0.49,0.23,10,0.46
C2_4_10.txt,10,0.54,0.35,5,0.49
R2_6_7.txt,10,0.53,0.59,4,0.48
C2_8_4.txt,10,0.54,0.61,4,0.49
R2_10_8.txt,9,0.54,0.64,5,0.58
R1_4_10.txt,9,0.33,0.62,5,0.34
C1_6_8.txt,17,0.45,0.4,9,0.25
R1_2_7.txt,10,0.54,0.45,6,0.49
R2_4_10.txt,11,0.56,0.29,5,0.48
C1_2_7.txt,43,0.72,0.28,13,0.42
RC2_8_6.txt,10,0.46,0.56,4,0.72
C1_6_9.txt,12,0.43,0.48,7,0.24
R1_4_2.txt,9,0.27,0.61,5,0.45
R1_10_6.txt,10,0.25,0.6,5,0.51
R2_10_1.txt,11,0.43,0.54,4,0.75
C1_8_6.txt,12,0.42,0.49,6,0.21
R1_2_2.txt,10,0.56,0.47,8,0.44
RC2_6_2.txt,10,0.54,0.62,4,0.49
RC1_2_1.txt,11,0.55,0.43,6,0.49
RC1_8_6.txt,10,0.25,0.6,5,0.51
C2_4_7.txt,10,0.52,0.42,5,0.49
C2_8_9.txt,9,0.25,0.58,5,0.57
R2_8_9.txt,11,0.43,0.54,4,0.74
C2_6_2.txt,10,0.53,0.45,6,0.49
C2_6_9.txt,10,0.53,0.45,6,0.49
C1_2_2.txt,42,0.72,0.29,13,0.39
R2_6_2.txt,10,0.55,0.64,5,0.5
C1_6_1.txt,18,0.46,0.38,9,0.25
R1_2_6.txt,10,0.57,0.46,8,0.47
RC1_8_1.txt,10,0.25,0.6,5,0.51
C2_8_7.txt,9,0.25,0.59,5,0.54
C1_8_9.txt,9,0.39,0.6,5,0.24
RC2_8_7.txt,11,0.43,0.54,4,0.74
R2_10_4.txt,9,0.54,0.64,4,0.58
R1_2_4.txt,10,0.53,0.44,6,0.49
RC2_8_3.txt,9,0.55,0.65,5,0.55
C2_4_9.txt,10,0.52,0.41,5,0.49
RC1_4_10.txt,9,0.54,0.6,5,0.49
RC2_2_6.txt,13,0.45,0.29,12,0.48
R1_8_1.txt,10,0.25,0.6,5,0.5
C1_6_10.txt,10,0.42,0.54,6,0.22
RC2_6_1.txt,10,0.53,0.6,4,0.49
RC2_2_3.txt,13,0.45,0.28,12,0.48
RC1_8_5.txt,10,0.26,0.61,5,0.48
R2_4_7.txt,10,0.52,0.56,4,0.48
R1_8_3.txt,10,0.25,0.6,5,0.53
RC1_2_3.txt,10,0.54,0.45,6,0.49
C2_2_4.txt,12,0.51,0.21,10,0.46
R2_6_1.txt,9,0.51,0.61,4,0.65
RC2_8_2.txt,11,0.44,0.54,4,0.74
C1_4_6.txt,19,0.47,0.37,10,0.26
C2_8_10.txt,9,0.56,0.65,5,0.53
C2_2_8.txt,13,0.45,0.29,12,0.48
RC2_2_7.txt,13,0.45,0.29,12,0.48
R2_8_4.txt,10,0.55,0.63,4,0.49
C1_2_5.txt,41,0.72,0.29,13,0.38
C1_2_1.txt,41,0.72,0.29,13,0.37
R1_4_3.txt,9,0.25,0.59,5,0.54
R2_6_6.txt,10,0.55,0.63,5,0.5
R1_6_7.txt,10,0.25,0.6,5,0.53
R2_4_6.txt,9,0.51,0.55,4,0.48
C2_2_10.txt,13,0.45,0.29,12,0.48
R1_6_2.txt,10,0.25,0.6,5,0.51
C2_4_3.txt,10,0.52,0.56,4,0.48
C1_6_3.txt,9,0.4,0.59,5,0.23
C1_10_2.txt,10,0.42,0.52,6,0.2
C2_10_3.txt,10,0.55,0.64,5,0.5
