instance,gs,nc,ne,ps,xi
RC1_6_3.txt,10.0,0.21,0.62,5.0,0.38
RC2_10_2.txt,10.0,0.31,0.67,5.0,0.71
R1_10_8.txt,10.0,0.22,0.52,5.0,0.58
RC2_6_8.txt,10.0,0.36,0.6,5.0,0.29
R2_10_9.txt,10.0,0.53,0.49,5.0,0.78
R2_6_5.txt,10.0,0.56,0.49,5.0,0.67
RC2_4_1.txt,16.0,0.53,0.38,5.0,0.42
C2_4_4.txt,16.0,0.56,0.53,5.0,0.42
R1_2_5.txt,11.0,0.51,0.2,6.0,0.44
R2_8_7.txt,10.0,0.44,0.69,5.0,0.78
R1_2_10.txt,10.0,0.46,0.44,15.0,0.49
RC2_10_3.txt,10.0,0.17,0.37,5.0,0.67
C1_10_3.txt,10.0,0.4,0.59,5.0,0.23
RC1_10_3.txt,10.0,0.19,0.69,5.0,0.69
C1_8_1.txt,12.0,0.42,0.51,5.0,0.37
RC1_2_8.txt,10.0,0.46,0.27,13.0,0.62
RC1_10_5.txt,10.0,0.29,0.67,5.0,0.64
RC1_6_5.txt,10.0,0.64,0.67,5.0,0.64
C2_2_6.txt,31.0,0.51,0.23,15.0,0.37
RC2_6_3.txt,10.0,0.51,0.64,5.0,0.38
C2_8_8.txt,12.0,0.4,0.6,5.0,0.51
RC2_4_9.txt,10.0,0.37,0.44,5.0,0.42
RC2_2_9.txt,16.0,0.56,0.38,11.0,0.51
C1_4_9.txt,10.0,0.41,0.48,7.0,0.42
C1_4_3.txt,16.0,0.51,0.42,5.0,0.4
C1_2_8.txt,31.0,0.64,0.3,10.0,0.41
R2_8_8.txt,10.0,0.28,0.53,5.0,0.51
C2_10_9.txt,10.0,0.39,0.58,5.0,0.67
RC2_10_5.txt,10.0,0.44,0.56,5.0,0.8
C1_10_10.txt,10.0,0.4,0.6,5.0,0.23
R1_6_9.txt,10.0,0.27,0.67,5.0,0.58
R1_10_10.txt,10.0,0.47,0.69,5.0,0.63
C1_4_5.txt,26.0,0.53,0.44,7.0,0.4
R1_10_3.txt,10.0,0.12,0.47,5.0,0.6
R2_2_7.txt,11.0,0.48,0.44,16.0,0.56
R2_2_10.txt,10.0,0.43,0.42,15.0,0.51
C2_10_8.txt,11.0,0.39,0.54,5.0,0.64
RC2_2_10.txt,11.0,0.46,0.33,15.0,0.67
R1_10_7.txt,11.0,0.12,0.67,5.0,0.54
R2_10_3.txt,10.0,0.12,0.47,5.0,0.6
RC1_8_10.txt,10.0,0.26,0.47,5.0,0.58
R1_2_9.txt,10.0,0.51,0.24,5.0,0.4
R1_8_7.txt,10.0,0.16,0.44,5.0,0.51
R2_4_9.txt,10.0,0.52,0.31,5.0,0.53
C2_8_1.txt,11.0,0.44,0.62,5.0,0.51
RC1_8_4.txt,10.0,0.27,0.53,5.0,0.53
RC1_8_3.txt,10.0,0.16,0.42,5.0,0.51
R1_4_9.txt,10.0,0.3,0.62,5.0,0.36
RC1_2_6.txt,17.0,0.56,0.38,10.0,0.53
C2_2_2.txt,14.0,0.36,0.32,17.0,0.44
C2_2_1.txt,10.0,0.4,0.4,15.0,0.56
RC2_10_10.txt,10.0,0.31,0.71,5.0,0.52
R2_10_5.txt,10.0,0.46,0.49,5.0,0.78
C1_4_7.txt,10.0,0.37,0.44,7.0,0.38
C1_8_3.txt,12.0,0.38,0.48,5.0,0.38
C1_10_7.txt,10.0,0.34,0.52,5.0,0.27
RC1_2_10.txt,13.0,0.6,0.22,6.0,0.44
RC1_4_1.txt,10.0,0.43,0.38,5.0,0.31
R1_6_3.txt,10.0,0.5,0.69,5.0,0.69
RC2_10_9.txt,10.0,0.39,0.62,5.0,0.71
RC2_8_5.txt,10.0,0.44,0.56,5.0,0.78
R2_2_9.txt,10.0,0.46,0.42,15.0,0.51
C1_10_9.txt,10.0,0.37,0.52,5.0,0.26
RC1_6_7.txt,10.0,0.14,0.62,5.0,0.44
R2_10_2.txt,10.0,0.26,0.69,5.0,0.71
RC1_8_7.txt,10.0,0.37,0.56,5.0,0.73
RC2_10_8.txt,10.0,0.31,0.6,5.0,0.78
RC1_6_1.txt,10.0,0.33,0.46,5.0,0.62
RC1_8_8.txt,10.0,0.26,0.58,5.0,0.64
C2_10_10.txt,11.0,0.36,0.52,5.0,0.71
RC2_10_4.txt,10.0,0.26,0.62,5.0,0.5
RC1_2_4.txt,10.0,0.46,0.29,13.0,0.62
C2_4_1.txt,16.0,0.5,0.42,5.0,0.33
RC1_2_2.txt,13.0,0.52,0.28,6.0,0.49
R2_8_6.txt,10.0,0.42,0.62,5.0,0.78
C1_8_5.txt,10.0,0.33,0.46,5.0,0.37
R2_2_8.txt,13.0,0.41,0.32,16.0,0.49
RC1_10_2.txt,10.0,0.27,0.69,5.0,0.62
R2_2_5.txt,10.0,0.53,0.24,5.0,0.42
R1_6_4.txt,10.0,0.24,0.62,5.0,0.51
R1_6_6.txt,10.0,0.38,0.62,5.0,0.29
R1_4_4.txt,10.0,0.49,0.64,5.0,0.49
RC2_6_10.txt,10.0,0.39,0.43,5.0,0.67
R2_8_5.txt,10.0,0.58,0.56,5.0,0.73
RC1_10_10.txt,10.0,0.28,0.69,5.0,0.6
R1_4_6.txt,10.0,0.3,0.4,5.0,0.49
RC1_4_9.txt,10.0,0.53,0.49,5.0,0.56
RC1_6_4.txt,10.0,0.21,0.57,5.0,0.47
RC2_2_5.txt,10.0,0.49,0.33,16.0,0.62
R2_10_6.txt,10.0,0.44,0.6,5.0,0.78
RC2_4_7.txt,10.0,0.49,0.49,5.0,0.33
RC1_4_4.txt,10.0,0.58,0.67,5.0,0.51
R2_6_8.txt,10.0,0.31,0.6,5.0,0.47
R1_2_3.txt,10.0,0.43,0.42,15.0,0.51
RC1_8_2.txt,10.0,0.23,0.53,5.0,0.64
RC1_6_9.txt,10.0,0.24,0.52,5.0,0.6
RC1_10_7.txt,10.0,0.32,0.71,5.0,0.54
C1_8_7.txt,10.0,0.36,0.43,5.0,0.38
R2_2_1.txt,10.0,0.44,0.42,15.0,0.56
R1_8_8.txt,10.0,0.41,0.6,5.0,0.58
C2_6_5.txt,10.0,0.6,0.38,5.0,0.53
C2_10_6.txt,11.0,0.39,0.57,5.0,0.64
R1_10_9.txt,10.0,0.34,0.71,5.0,0.54
C2_2_5.txt,10.0,0.42,0.44,15.0,0.56
RC2_2_8.txt,17.0,0.52,0.4,10.0,0.53
R1_8_4.txt,10.0,0.44,0.67,5.0,0.62
C1_8_8.txt,10.0,0.34,0.41,5.0,0.34
C1_2_4.txt,10.0,0.37,0.36,15.0,0.58
R2_6_9.txt,10.0,0.71,0.58,5.0,0.67
R1_6_8.txt,10.0,0.27,0.54,5.0,0.56
C2_6_7.txt,10.0,0.56,0.42,5.0,0.49
RC2_10_6.txt,10.0,0.29,0.69,5.0,0.67
R2_8_2.txt,10.0,0.42,0.62,5.0,0.78
RC2_6_5.txt,10.0,0.62,0.56,5.0,0.36
RC1_8_9.txt,10.0,0.56,0.6,5.0,0.73
C1_6_4.txt,10.0,0.42,0.62,5.0,0.38
R2_4_2.txt,10.0,0.51,0.53,5.0,0.36
R2_4_4.txt,10.0,0.41,0.52,7.0,0.4
RC2_2_1.txt,11.0,0.48,0.33,15.0,0.64
C2_4_8.txt,10.0,0.53,0.31,5.0,0.42
R1_10_5.txt,10.0,0.31,0.69,5.0,0.67
C2_10_2.txt,11.0,0.33,0.52,5.0,0.64
RC2_4_10.txt,16.0,0.49,0.42,5.0,0.42
C2_4_5.txt,10.0,0.64,0.29,5.0,0.38
R1_10_1.txt,11.0,0.23,0.71,5.0,0.48
C1_4_10.txt,16.0,0.51,0.42,5.0,0.38
R1_8_9.txt,10.0,0.31,0.62,5.0,0.73
RC2_4_8.txt,10.0,0.62,0.42,5.0,0.4
RC2_8_9.txt,10.0,0.49,0.58,5.0,0.71
C2_2_7.txt,13.0,0.32,0.32,16.0,0.53
R1_8_10.txt,15.0,0.3,0.62,5.0,0.59
C1_4_8.txt,16.0,0.51,0.44,5.0,0.4
R2_6_3.txt,10.0,0.33,0.76,5.0,0.58
C1_10_1.txt,10.0,0.4,0.54,5.0,0.26
R2_4_3.txt,10.0,0.49,0.67,5.0,0.44
RC2_10_7.txt,10.0,0.37,0.67,5.0,0.71
C2_6_4.txt,10.0,0.58,0.4,5.0,0.51
RC2_8_4.txt,10.0,0.42,0.64,5.0,0.64
C1_10_5.txt,10.0,0.4,0.54,5.0,0.26
C2_4_2.txt,10.0,0.36,0.56,5.0,0.33
RC2_8_1.txt,10.0,0.5,0.56,5.0,0.73
RC1_4_6.txt,10.0,0.64,0.47,5.0,0.38
C2_8_6.txt,12.0,0.48,0.62,5.0,0.56
RC1_4_8.txt,10.0,0.62,0.6,5.0,0.49
R2_2_2.txt,10.0,0.44,0.42,15.0,0.53
R1_4_1.txt,10.0,0.54,0.38,5.0,0.27
C2_8_3.txt,12.0,0.4,0.6,5.0,0.56
RC2_4_6.txt,10.0,0.6,0.31,5.0,0.33
RC2_2_4.txt,10.0,0.48,0.3,13.0,0.62
C2_4_10.txt,10.0,0.67,0.29,5.0,0.51
R2_6_7.txt,10.0,0.19,0.73,5.0,0.49
C2_8_4.txt,12.0,0.4,0.58,5.0,0.56
R2_10_8.txt,10.0,0.28,0.61,5.0,0.64
R1_4_10.txt,10.0,0.38,0.62,5.0,0.44
C1_6_8.txt,10.0,0.56,0.56,5.0,0.29
R1_2_7.txt,10.0,0.51,0.22,5.0,0.4
R2_4_10.txt,10.0,0.42,0.4,5.0,0.49
C1_2_7.txt,33.0,0.54,0.26,13.0,0.37
RC2_8_6.txt,10.0,0.3,0.51,5.0,0.64
C1_6_9.txt,10.0,0.53,0.51,5.0,0.38
R1_4_2.txt,10.0,0.3,0.4,5.0,0.49
R1_10_6.txt,10.0,0.27,0.71,5.0,0.64
R2_10_1.txt,10.0,0.41,0.49,5.0,0.71
C1_8_6.txt,10.0,0.36,0.48,5.0,0.36
R1_2_2.txt,10.0,0.46,0.42,15.0,0.53
RC2_6_2.txt,10.0,0.44,0.62,5.0,0.29
RC1_2_1.txt,17.0,0.53,0.38,9.0,0.47
RC1_8_6.txt,10.0,0.22,0.47,5.0,0.67
C2_4_7.txt,10.0,0.52,0.36,5.0,0.56
C2_8_9.txt,12.0,0.48,0.58,5.0,0.53
R2_8_9.txt,10.0,0.43,0.51,5.0,0.78
C2_6_2.txt,10.0,0.6,0.42,5.0,0.47
C2_6_9.txt,10.0,0.56,0.4,5.0,0.47
C1_2_2.txt,31.0,0.52,0.29,13.0,0.4
R2_6_2.txt,10.0,0.44,0.58,5.0,0.27
C1_6_1.txt,12.0,0.5,0.49,5.0,0.32
R1_2_6.txt,10.0,0.48,0.42,15.0,0.51
RC1_8_1.txt,10.0,0.53,0.56,5.0,0.71
C2_8_7.txt,12.0,0.4,0.58,5.0,0.58
C1_8_9.txt,10.0,0.36,0.39,5.0,0.34
RC2_8_7.txt,10.0,0.39,0.56,5.0,0.76
R2_10_4.txt,10.0,0.17,0.47,5.0,0.6
R1_2_4.txt,10.0,0.51,0.22,5.0,0.42
RC2_8_3.txt,10.0,0.51,0.67,5.0,0.71
C2_4_9.txt,10.0,0.64,0.4,5.0,0.44
RC1_4_10.txt,10.0,0.31,0.53,5.0,0.47
RC2_2_6.txt,16.0,0.53,0.34,8.0,0.49
R1_8_1.txt,10.0,0.26,0.53,5.0,0.67
C1_6_10.txt,10.0,0.53,0.56,5.0,0.38
RC2_6_1.txt,10.0,0.46,0.49,5.0,0.62
RC2_2_3.txt,12.0,0.58,0.26,7.0,0.47
RC1_8_5.txt,10.0,0.28,0.58,5.0,0.73
R2_4_7.txt,10.0,0.4,0.62,5.0,0.38
R1_8_3.txt,10.0,0.16,0.49,5.0,0.43
RC1_2_3.txt,12.0,0.56,0.31,7.0,0.47
C2_2_4.txt,10.0,0.51,0.26,5.0,0.38
R2_6_1.txt,10.0,0.29,0.51,5.0,0.6
RC2_8_2.txt,10.0,0.33,0.62,5.0,0.76
C1_4_6.txt,26.0,0.53,0.44,7.0,0.4
C2_8_10.txt,12.0,0.44,0.58,5.0,0.51
C2_2_8.txt,10.0,0.4,0.44,15.0,0.53
RC2_2_7.txt,10.0,0.46,0.31,16.0,0.64
R2_8_4.txt,10.0,0.22,0.53,5.0,0.51
C1_2_5.txt,31.0,0.52,0.26,13.0,0.37
C1_2_1.txt,31.0,0.52,0.26,13.0,0.37
R1_4_3.txt,10.0,0.53,0.69,5.0,0.49
R2_6_6.txt,10.0,0.58,0.58,5.0,0.36
R1_6_7.txt,10.0,0.22,0.62,5.0,0.38
R2_4_6.txt,10.0,0.4,0.67,5.0,0.38
C2_2_10.txt,14.0,0.31,0.3,17.0,0.49
R1_6_2.txt,10.0,0.2,0.62,5.0,0.42
C2_4_3.txt,10.0,0.36,0.53,5.0,0.36
C1_6_3.txt,10.0,0.42,0.56,5.0,0.31
C1_10_2.txt,10.0,0.32,0.54,5.0,0.26
C2_10_3.txt,11.0,0.39,0.5,5.0,0.64
