instance,gs,nc,ne,ps,xi
RC106.txt,35.0,0.27,0.27,28.0,0.51
R105.txt,10.0,0.16,0.38,25.0,0.51
C1_4_4.txt,10.0,0.19,0.4,19.0,0.52
C1_10_6.txt,14.0,0.51,0.54,6.0,0.39
R1_4_8.txt,10.0,0.49,0.48,5.0,0.44
C2_10_7.txt,11.0,0.53,0.49,5.0,0.44
C1_4_1.txt,10.0,0.2,0.38,19.0,0.48
R1_6_10.txt,10.0,0.49,0.56,5.0,0.53
RC2_4_2.txt,17.0,0.54,0.47,6.0,0.38
RC2_4_4.txt,10.0,0.38,0.47,15.0,0.53
C2_10_5.txt,11.0,0.56,0.51,5.0,0.44
RC1_4_2.txt,10.0,0.44,0.47,15.0,0.58
C2_2_9.txt,37.0,0.41,0.31,22.0,0.44
RC1_2_7.txt,37.0,0.52,0.34,11.0,0.4
C1_2_3.txt,10.0,0.16,0.32,23.0,0.56
RC2_4_5.txt,18.0,0.49,0.44,15.0,0.44
C1_6_5.txt,10.0,0.38,0.39,13.0,0.51
RC1_4_7.txt,10.0,0.34,0.64,5.0,0.49
R1_10_2.txt,10.0,0.24,0.62,5.0,0.67
RC2_6_4.txt,16.0,0.59,0.64,5.0,0.39
C2_10_1.txt,11.0,0.53,0.49,5.0,0.42
C1_8_4.txt,10.0,0.41,0.58,5.0,0.53
R1_8_6.txt,10.0,0.43,0.6,5.0,0.34
RC1_4_5.txt,10.0,0.37,0.64,5.0,0.49
C2_6_1.txt,16.0,0.47,0.39,7.0,0.44
RC2_6_9.txt,16.0,0.57,0.67,5.0,0.5
R2_2_6.txt,40.0,0.49,0.3,13.0,0.42
RC1_6_6.txt,10.0,0.38,0.37,5.0,0.29
RC1_2_9.txt,14.0,0.3,0.3,11.0,0.49
R1_6_1.txt,10.0,0.57,0.43,5.0,0.21
R1_4_7.txt,16.0,0.51,0.56,5.0,0.4
R2_6_4.txt,10.0,0.32,0.47,5.0,0.32
RC1_6_8.txt,10.0,0.53,0.69,5.0,0.36
R1_4_5.txt,10.0,0.42,0.62,5.0,0.49
RC1_10_4.txt,10.0,0.18,0.69,5.0,0.51
R1_10_4.txt,10.0,0.22,0.71,5.0,0.51
C1_2_9.txt,10.0,0.22,0.36,18.0,0.56
C1_2_6.txt,10.0,0.16,0.3,23.0,0.5
R2_4_5.txt,20.0,0.51,0.44,13.0,0.49
R2_10_10.txt,10.0,0.43,0.47,5.0,0.73
RC2_6_6.txt,10.0,0.61,0.39,5.0,0.21
C1_6_2.txt,22.0,0.59,0.62,5.0,0.42
RC2_8_10.txt,10.0,0.56,0.64,5.0,0.4
RC2_2_2.txt,15.0,0.27,0.38,33.0,0.53
C2_8_2.txt,14.0,0.64,0.51,5.0,0.47
C1_6_7.txt,22.0,0.59,0.62,5.0,0.41
RC1_10_9.txt,10.0,0.54,0.62,5.0,0.64
C2_8_5.txt,13.0,0.67,0.49,5.0,0.47
R2_2_3.txt,16.0,0.37,0.39,18.0,0.42
R2_6_10.txt,10.0,0.46,0.37,5.0,0.19
RC2_8_8.txt,10.0,0.26,0.52,5.0,0.39
RC1_4_3.txt,10.0,0.42,0.47,15.0,0.56
C2_6_10.txt,15.0,0.49,0.44,8.0,0.49
R2_8_10.txt,10.0,0.49,0.47,5.0,0.64
RC2_10_1.txt,10.0,0.62,0.53,5.0,0.69
RC1_10_8.txt,10.0,0.38,0.69,5.0,0.58
C2_6_3.txt,16.0,0.51,0.39,7.0,0.47
RC1_6_2.txt,10.0,0.39,0.54,5.0,0.51
R1_8_5.txt,10.0,0.5,0.53,5.0,0.47
C2_6_6.txt,16.0,0.47,0.41,7.0,0.44
R2_8_1.txt,10.0,0.33,0.44,5.0,0.62
RC2_4_3.txt,10.0,0.49,0.4,5.0,0.44
C1_6_6.txt,10.0,0.38,0.41,13.0,0.51
RC1_6_10.txt,10.0,0.48,0.43,5.0,0.3
RC2_6_7.txt,10.0,0.6,0.4,5.0,0.2
R1_2_1.txt,10.0,0.38,0.24,10.0,0.47
C2_2_3.txt,10.0,0.31,0.27,10.0,0.47
C1_4_2.txt,10.0,0.26,0.4,15.0,0.47
C2_10_4.txt,11.0,0.61,0.51,5.0,0.42
RC1_10_1.txt,13.0,0.4,0.6,5.0,0.67
C1_2_10.txt,37.0,0.37,0.31,22.0,0.42
C2_4_6.txt,10.0,0.44,0.47,15.0,0.53
R2_4_1.txt,18.0,0.51,0.44,15.0,0.49
RC1_10_6.txt,10.0,0.27,0.49,5.0,0.63
R2_10_7.txt,10.0,0.14,0.58,5.0,0.67
RC1_2_5.txt,17.0,0.24,0.32,21.0,0.56
C1_8_10.txt,10.0,0.36,0.57,5.0,0.51
R2_2_4.txt,16.0,0.4,0.42,16.0,0.44
C1_10_4.txt,10.0,0.44,0.54,5.0,0.36
R1_2_8.txt,14.0,0.4,0.36,13.0,0.47
R2_8_3.txt,10.0,0.67,0.64,5.0,0.43
R1_6_5.txt,10.0,0.64,0.47,5.0,0.24
C1_10_8.txt,10.0,0.63,0.48,5.0,0.42
C2_6_8.txt,15.0,0.47,0.41,8.0,0.49
R2_4_8.txt,10.0,0.42,0.47,15.0,0.51
R1_8_2.txt,10.0,0.26,0.53,5.0,0.62
C1_8_2.txt,10.0,0.52,0.52,9.0,0.43
RC1_6_3.txt,10.0,0.26,0.37,5.0,0.42
RC2_10_2.txt,10.0,0.23,0.51,5.0,0.73
R1_10_8.txt,10.0,0.18,0.67,5.0,0.51
RC2_6_8.txt,10.0,0.38,0.39,5.0,0.53
R2_10_9.txt,10.0,0.58,0.62,5.0,0.69
R2_6_5.txt,10.0,0.67,0.47,5.0,0.22
RC2_4_1.txt,10.0,0.47,0.47,15.0,0.53
C2_4_4.txt,16.0,0.57,0.43,5.0,0.33
R1_2_5.txt,10.0,0.17,0.33,23.0,0.48
R2_8_7.txt,10.0,0.52,0.64,5.0,0.6
R1_2_10.txt,40.0,0.53,0.37,13.0,0.38
RC2_10_3.txt,10.0,0.26,0.76,5.0,0.53
C1_10_3.txt,14.0,0.52,0.6,6.0,0.46
RC1_10_3.txt,10.0,0.22,0.71,5.0,0.58
C1_8_1.txt,10.0,0.42,0.48,8.0,0.49
RC1_2_8.txt,40.0,0.46,0.28,15.0,0.44
RC1_10_5.txt,10.0,0.24,0.43,5.0,0.67
RC1_6_5.txt,10.0,0.42,0.73,5.0,0.36
C2_2_6.txt,12.0,0.28,0.46,38.0,0.64
RC2_6_3.txt,10.0,0.46,0.44,5.0,0.23
C2_8_8.txt,13.0,0.64,0.53,5.0,0.4
RC2_4_9.txt,18.0,0.59,0.47,7.0,0.38
RC2_2_9.txt,33.0,0.39,0.3,26.0,0.44
C1_4_9.txt,18.0,0.48,0.44,15.0,0.49
C1_4_3.txt,18.0,0.48,0.47,15.0,0.49
C1_2_8.txt,10.0,0.16,0.3,23.0,0.5
R2_8_8.txt,10.0,0.52,0.64,5.0,0.58
C2_10_9.txt,11.0,0.53,0.49,5.0,0.38
RC2_10_5.txt,10.0,0.53,0.62,5.0,0.73
C1_10_10.txt,10.0,0.42,0.46,5.0,0.4
R1_6_9.txt,16.0,0.53,0.67,5.0,0.43
R1_10_10.txt,10.0,0.26,0.51,5.0,0.67
C1_4_5.txt,10.0,0.2,0.38,19.0,0.48
R1_10_3.txt,10.0,0.69,0.64,5.0,0.62
R2_2_7.txt,13.0,0.21,0.43,38.0,0.58
R2_2_10.txt,11.0,0.28,0.3,17.0,0.51
C2_10_8.txt,11.0,0.53,0.51,5.0,0.4
RC2_2_10.txt,17.0,0.37,0.33,16.0,0.51
R1_10_7.txt,10.0,0.6,0.71,5.0,0.53
R2_10_3.txt,10.0,0.19,0.69,5.0,0.62
RC1_8_10.txt,10.0,0.5,0.56,5.0,0.51
R1_2_9.txt,40.0,0.46,0.34,15.0,0.4
R1_8_7.txt,10.0,0.39,0.62,5.0,0.62
R2_4_9.txt,18.0,0.49,0.44,15.0,0.49
C2_8_1.txt,13.0,0.64,0.53,5.0,0.42
RC1_8_4.txt,10.0,0.53,0.64,5.0,0.56
RC1_8_3.txt,10.0,0.6,0.64,5.0,0.51
R1_4_9.txt,10.0,0.34,0.69,5.0,0.44
RC1_2_6.txt,11.0,0.2,0.43,30.0,0.64
C2_2_2.txt,13.0,0.29,0.46,38.0,0.62
C2_2_1.txt,10.0,0.23,0.4,30.0,0.53
RC2_10_10.txt,10.0,0.62,0.56,5.0,0.67
R2_10_5.txt,13.0,0.5,0.6,5.0,0.69
C1_4_7.txt,12.0,0.23,0.4,25.0,0.54
C1_8_3.txt,10.0,0.42,0.52,5.0,0.51
C1_10_7.txt,10.0,0.63,0.54,5.0,0.42
RC1_2_10.txt,14.0,0.32,0.27,12.0,0.58
RC1_4_1.txt,10.0,0.47,0.64,5.0,0.47
R1_6_3.txt,10.0,0.53,0.67,5.0,0.23
RC2_10_9.txt,10.0,0.47,0.54,5.0,0.67
RC2_8_5.txt,10.0,0.33,0.47,5.0,0.67
R2_2_9.txt,10.0,0.26,0.42,30.0,0.56
C1_10_9.txt,10.0,0.63,0.5,5.0,0.44
RC1_6_7.txt,10.0,0.31,0.39,5.0,0.48
R2_10_2.txt,10.0,0.49,0.62,5.0,0.73
RC1_8_7.txt,10.0,0.23,0.48,5.0,0.5
RC2_10_8.txt,10.0,0.27,0.42,5.0,0.71
RC1_6_1.txt,10.0,0.64,0.47,5.0,0.24
RC1_8_8.txt,10.0,0.31,0.58,5.0,0.37
C2_10_10.txt,11.0,0.56,0.51,5.0,0.38
RC2_10_4.txt,10.0,0.18,0.69,5.0,0.53
RC1_2_4.txt,14.0,0.33,0.31,12.0,0.56
C2_4_1.txt,20.0,0.51,0.47,15.0,0.49
RC1_2_2.txt,37.0,0.57,0.38,11.0,0.47
R2_8_6.txt,10.0,0.23,0.51,5.0,0.53
C1_8_5.txt,10.0,0.5,0.46,8.0,0.51
R2_2_8.txt,33.0,0.31,0.31,29.0,0.42
RC1_10_2.txt,10.0,0.62,0.67,5.0,0.64
R2_2_5.txt,10.0,0.14,0.31,23.0,0.46
R1_6_4.txt,16.0,0.57,0.67,5.0,0.41
R1_6_6.txt,10.0,0.47,0.73,5.0,0.26
R1_4_4.txt,10.0,0.49,0.43,5.0,0.47
RC2_6_10.txt,10.0,0.56,0.49,5.0,0.31
R2_8_5.txt,10.0,0.56,0.62,5.0,0.42
RC1_10_10.txt,10.0,0.29,0.6,5.0,0.59
R1_4_6.txt,10.0,0.34,0.64,5.0,0.49
RC1_4_9.txt,17.0,0.5,0.51,6.0,0.44
RC1_6_4.txt,10.0,0.26,0.43,5.0,0.37
RC2_2_5.txt,43.0,0.49,0.33,12.0,0.36
R2_10_6.txt,10.0,0.69,0.6,5.0,0.64
RC2_4_7.txt,10.0,0.26,0.42,19.0,0.58
RC1_4_4.txt,10.0,0.51,0.41,5.0,0.49
R2_6_8.txt,16.0,0.43,0.58,5.0,0.46
R1_2_3.txt,16.0,0.4,0.37,16.0,0.47
RC1_8_2.txt,16.0,0.31,0.53,5.0,0.48
RC1_6_9.txt,10.0,0.49,0.49,5.0,0.47
RC1_10_7.txt,10.0,0.67,0.58,5.0,0.62
C1_8_7.txt,16.0,0.37,0.56,5.0,0.46
R2_2_1.txt,16.0,0.33,0.41,16.0,0.44
R1_8_8.txt,10.0,0.52,0.64,5.0,0.56
C2_6_5.txt,15.0,0.49,0.43,8.0,0.42
C2_10_6.txt,11.0,0.56,0.51,5.0,0.44
R1_10_9.txt,10.0,0.29,0.58,5.0,0.67
C2_2_5.txt,37.0,0.39,0.29,22.0,0.44
RC2_2_8.txt,11.0,0.17,0.46,30.0,0.62
R1_8_4.txt,10.0,0.6,0.67,5.0,0.53
C1_8_8.txt,16.0,0.39,0.56,5.0,0.52
C1_2_4.txt,10.0,0.38,0.27,10.0,0.49
R2_6_9.txt,10.0,0.37,0.5,5.0,0.49
R1_6_8.txt,10.0,0.31,0.47,5.0,0.41
C2_6_7.txt,15.0,0.47,0.41,8.0,0.47
RC2_10_6.txt,10.0,0.52,0.5,5.0,0.67
R2_8_2.txt,10.0,0.24,0.54,5.0,0.46
RC2_6_5.txt,10.0,0.4,0.71,5.0,0.24
RC1_8_9.txt,10.0,0.58,0.64,5.0,0.44
C1_6_4.txt,16.0,0.61,0.58,5.0,0.37
R2_4_2.txt,10.0,0.42,0.48,5.0,0.42
R2_4_4.txt,10.0,0.44,0.49,15.0,0.51
RC2_2_1.txt,11.0,0.19,0.49,30.0,0.6
C2_4_8.txt,18.0,0.53,0.47,15.0,0.51
R1_10_5.txt,10.0,0.62,0.56,5.0,0.69
C2_10_2.txt,10.0,0.61,0.49,5.0,0.44
RC2_4_10.txt,18.0,0.51,0.49,16.0,0.56
C2_4_5.txt,10.0,0.4,0.38,15.0,0.58
R1_10_1.txt,10.0,0.33,0.57,5.0,0.6
C1_4_10.txt,10.0,0.23,0.38,15.0,0.48
R1_8_9.txt,10.0,0.31,0.56,5.0,0.38
RC2_4_8.txt,20.0,0.53,0.44,13.0,0.49
RC2_8_9.txt,10.0,0.46,0.53,5.0,0.42
C2_2_7.txt,10.0,0.16,0.38,26.0,0.46
R1_8_10.txt,16.0,0.37,0.56,5.0,0.46
C1_4_8.txt,13.0,0.34,0.39,25.0,0.56
R2_6_3.txt,10.0,0.62,0.58,5.0,0.24
C1_10_1.txt,11.0,0.49,0.54,6.0,0.27
R2_4_3.txt,10.0,0.47,0.43,5.0,0.44
RC2_10_7.txt,10.0,0.24,0.49,5.0,0.71
C2_6_4.txt,15.0,0.51,0.41,8.0,0.47
RC2_8_4.txt,10.0,0.5,0.64,5.0,0.56
C1_10_5.txt,14.0,0.59,0.56,6.0,0.41
C2_4_2.txt,10.0,0.36,0.44,15.0,0.56
RC2_8_1.txt,16.0,0.48,0.53,5.0,0.52
RC1_4_6.txt,10.0,0.49,0.58,5.0,0.49
C2_8_6.txt,14.0,0.64,0.53,5.0,0.47
RC1_4_8.txt,20.0,0.51,0.47,13.0,0.47
R2_2_2.txt,16.0,0.4,0.39,16.0,0.42
R1_4_1.txt,10.0,0.44,0.62,5.0,0.51
C2_8_3.txt,14.0,0.67,0.53,5.0,0.4
RC2_4_6.txt,18.0,0.57,0.49,7.0,0.38
RC2_2_4.txt,17.0,0.31,0.36,21.0,0.5
C2_4_10.txt,10.0,0.47,0.49,15.0,0.6
R2_6_7.txt,10.0,0.38,0.49,5.0,0.26
C2_8_4.txt,14.0,0.69,0.51,5.0,0.44
R2_10_8.txt,10.0,0.18,0.67,5.0,0.53
R1_4_10.txt,10.0,0.4,0.64,5.0,0.49
C1_6_8.txt,10.0,0.71,0.38,5.0,0.2
R1_2_7.txt,16.0,0.33,0.37,16.0,0.49
R2_4_10.txt,10.0,0.44,0.47,15.0,0.53
C1_2_7.txt,10.0,0.16,0.3,23.0,0.52
RC2_8_6.txt,16.0,0.39,0.49,5.0,0.5
C1_6_9.txt,10.0,0.31,0.42,11.0,0.51
R1_4_2.txt,10.0,0.38,0.64,5.0,0.47
R1_10_6.txt,10.0,0.69,0.62,5.0,0.67
R2_10_1.txt,10.0,0.48,0.51,5.0,0.71
C1_8_6.txt,20.0,0.43,0.53,5.0,0.48
R1_2_2.txt,40.0,0.43,0.32,13.0,0.42
RC2_6_2.txt,10.0,0.34,0.58,5.0,0.2
RC1_2_1.txt,12.0,0.37,0.27,9.0,0.53
RC1_8_6.txt,16.0,0.4,0.49,5.0,0.5
C2_4_7.txt,10.0,0.44,0.4,15.0,0.56
C2_8_9.txt,14.0,0.69,0.53,5.0,0.47
R2_8_9.txt,10.0,0.4,0.51,5.0,0.62
C2_6_2.txt,16.0,0.49,0.43,8.0,0.44
C2_6_9.txt,15.0,0.44,0.37,8.0,0.47
C1_2_2.txt,37.0,0.42,0.31,22.0,0.44
R2_6_2.txt,10.0,0.4,0.69,5.0,0.24
C1_6_1.txt,10.0,0.38,0.39,13.0,0.51
R1_2_6.txt,13.0,0.37,0.37,15.0,0.53
RC1_8_1.txt,10.0,0.53,0.6,5.0,0.42
C2_8_7.txt,14.0,0.67,0.51,5.0,0.47
C1_8_9.txt,10.0,0.5,0.57,5.0,0.49
RC2_8_7.txt,10.0,0.43,0.6,5.0,0.29
R2_10_4.txt,10.0,0.18,0.71,5.0,0.53
R1_2_4.txt,16.0,0.38,0.41,16.0,0.49
RC2_8_3.txt,10.0,0.42,0.62,5.0,0.53
C2_4_9.txt,10.0,0.44,0.39,5.0,0.47
RC1_4_10.txt,10.0,0.53,0.37,5.0,0.49
RC2_2_6.txt,12.0,0.34,0.3,9.0,0.51
R1_8_1.txt,10.0,0.53,0.62,5.0,0.39
C1_6_10.txt,16.0,0.61,0.6,5.0,0.38
RC2_6_1.txt,10.0,0.61,0.43,5.0,0.21
RC2_2_3.txt,17.0,0.39,0.33,16.0,0.53
RC1_8_5.txt,10.0,0.23,0.53,5.0,0.54
R2_4_7.txt,10.0,0.47,0.43,5.0,0.44
R1_8_3.txt,10.0,0.3,0.62,5.0,0.58
RC1_2_3.txt,17.0,0.41,0.37,16.0,0.51
C2_2_4.txt,43.0,0.5,0.36,16.0,0.42
R2_6_1.txt,10.0,0.67,0.51,5.0,0.21
RC2_8_2.txt,10.0,0.31,0.56,5.0,0.64
C1_4_6.txt,10.0,0.2,0.38,19.0,0.48
C2_8_10.txt,13.0,0.64,0.51,5.0,0.4
C2_2_8.txt,11.0,0.4,0.28,15.0,0.47
RC2_2_7.txt,17.0,0.39,0.37,16.0,0.53
R2_8_4.txt,10.0,0.58,0.62,5.0,0.51
C1_2_5.txt,10.0,0.16,0.3,23.0,0.5
C1_2_1.txt,10.0,0.16,0.3,23.0,0.5
R1_4_3.txt,10.0,0.37,0.69,5.0,0.51
R2_6_6.txt,10.0,0.4,0.69,5.0,0.24
R1_6_7.txt,10.0,0.62,0.58,5.0,0.22
R2_4_6.txt,17.0,0.54,0.53,6.0,0.42
C2_2_10.txt,12.0,0.29,0.48,38.0,0.6
R1_6_2.txt,10.0,0.47,0.73,5.0,0.36
C2_4_3.txt,10.0,0.36,0.49,15.0,0.51
C1_6_3.txt,10.0,0.64,0.53,5.0,0.2
C1_10_2.txt,10.0,0.63,0.52,5.0,0.42
C2_10_3.txt,11.0,0.58,0.49,5.0,0.42

